;;;;;;;;;;;;;;;;;;;;;;;;;;Nacelle NC10...
;500;;;;1000;;;;1500;;;;1850;;;;2000;;;;1800;;;;;- Tableau des résultats -
 n° point;Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés);Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés);Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés);Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés);Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés);Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés);;
272;1,108361;20;1,108361;5,986;1,108097;20;1,108097;11,875;1,110157;20;1,110157;16,573;1,108494;20;1,108494;20,99;1,111215;20;1,111215;22,395;1,108238;20;1,108238;20,136
273;1,112459;20;1,112459;5,981;1,112202;20;1,112202;11,825;1,114258;20;1,114258;16,555;1,112642;20;1,112642;21,025;1,115289;20;1,115289;22,412;1,11232;20;1,11232;20,149
274;1,116561;20;1,116561;5,984;1,116253;20;1,116253;11,768;1,118365;20;1,118365;16,517;1,116622;20;1,116622;21,039;1,119453;20;1,119453;22,424;1,116419;20;1,116419;20,148
275;1,120639;20;1,120639;5,995;1,120328;20;1,120328;11,713;1,122459;20;1,122459;16,466;1,120717;20;1,120717;21,033;1,12356;20;1,12356;22,428;1,120526;20;1,120526;20,134
276;1,124798;20;1,124798;6,011;1,124436;20;1,124436;11,665;1,126556;20;1,126556;16,409;1,124823;20;1,124823;21,003;1,127637;20;1,127637;22,426;1,124542;20;1,124542;20,109
277;1,12884;20;1,12884;6,031;1,128508;20;1,128508;11,63;1,130659;20;1,130659;16,353;1,128911;20;1,128911;20,959;1,131766;20;1,131766;22,417;1,128639;20;1,128639;20,079
278;1,132917;20;1,132917;6,049;1,132614;20;1,132614;11,616;1,134766;20;1,134766;16,305;1,133001;20;1,133001;20,905;1,135793;20;1,135793;22,405;1,132718;20;1,132718;20,046
279;1,137023;20;1,137023;6,066;1,136718;20;1,136718;11,623;1,138842;20;1,138842;16,273;1,137078;20;1,137078;20,846;1,139866;20;1,139866;22,39;1,136822;20;1,136822;20,015
280;1,141132;20;1,141132;6,08;1,140799;20;1,140799;11,648;1,142974;20;1,142974;16,259;1,141178;20;1,141178;20,791;1,14397;20;1,14397;22,375;1,140925;20;1,140925;19,99
281;1,145232;20;1,145232;6,09;1,144913;20;1,144913;11,689;1,147033;20;1,147033;16,264;1,145286;20;1,145286;20,748;1,148049;20;1,148049;22,362;1,14504;20;1,14504;19,975
282;1,149317;20;1,149317;6,094;1,149081;20;1,149081;11,74;1,151116;20;1,151116;16,287;1,149386;20;1,149386;20,72;1,152156;20;1,152156;22,349;1,149118;20;1,149118;19,971
283;1,153399;20;1,153399;6,092;1,153143;20;1,153143;11,793;1,155253;20;1,155253;16,326;1,153462;20;1,153462;20,713;1,156281;20;1,156281;22,339;1,153236;20;1,153236;19,978
284;1,157523;20;1,157523;6,085;1,157241;20;1,157241;11,843;1,159342;20;1,159342;16,375;1,157591;20;1,157591;20,727;1,160335;20;1,160335;22,334;1,15741;20;1,15741;19,994
285;1,161606;20;1,161606;6,073;1,161279;20;1,161279;11,883;1,163421;20;1,163421;16,426;1,161662;20;1,161662;20,76;1,16446;20;1,16446;22,333;1,161484;20;1,161484;20,015
286;1,165685;20;1,165685;6,057;1,165382;20;1,165382;11,908;1,167523;20;1,167523;16,476;1,165758;20;1,165758;20,807;1,168611;20;1,168611;22,337;1,165588;20;1,165588;20,039
287;1,169786;20;1,169786;6,039;1,169488;20;1,169488;11,916;1,171629;20;1,171629;16,518;1,169862;20;1,169862;20,861;1,172806;20;1,172806;22,344;1,169694;20;1,169694;20,064
288;1,173895;20;1,173895;6,021;1,173567;20;1,173567;11,904;1,175704;20;1,175704;16,547;1,173942;20;1,173942;20,915;1,176814;20;1,176814;22,356;1,173783;20;1,173783;20,085
289;1,177969;20;1,177969;6,005;1,17767;20;1,17767;11,875;1,179825;20;1,179825;16,556;1,17805;20;1,17805;20,963;1,180819;20;1,180819;22,37;1,1778;20;1,1778;20,103
290;1,182074;20;1,182074;5,991;1,181755;20;1,181755;11,833;1,184033;20;1,184033;16,548;1,182124;20;1,182124;20,997;1,184921;20;1,184921;22,385;1,181906;20;1,181906;20,114
291;1,186147;20;1,186147;5,984;1,185854;20;1,185854;11,785;1,188008;20;1,188008;16,522;1,186228;20;1,186228;21,012;1,18902;20;1,18902;22,398;1,186037;20;1,186037;20,117
292;1,190264;20;1,190264;5,985;1,189952;20;1,189952;11,736;1,19211;20;1,19211;16,482;1,190334;20;1,190334;21,009;1,193123;20;1,193123;22,409;1,190095;20;1,190095;20,112
293;1,194367;20;1,194367;5,994;1,194055;20;1,194055;11,692;1,196194;20;1,196194;16,432;1,194417;20;1,194417;20,988;1,197201;20;1,197201;22,416;1,1942;20;1,1942;20,1
294;1,198445;20;1,198445;6,01;1,198214;20;1,198214;11,659;1,200293;20;1,200293;16,382;1,198569;20;1,198569;20,952;1,201304;20;1,201304;22,417;1,198304;20;1,198304;20,082
295;1,202567;20;1,202567;6,031;1,202245;20;1,202245;11,64;1,204402;20;1,204402;16,334;1,202602;20;1,202602;20,906;1,205454;20;1,205454;22,412;1,202385;20;1,202385;20,059
296;1,206666;20;1,206666;6,052;1,206365;20;1,206365;11,638;1,208476;20;1,208476;16,296;1,206723;20;1,206723;20,855;1,209488;20;1,209488;22,4;1,20655;20;1,20655;20,035
297;1,210746;20;1,210746;6,072;1,210504;20;1,210504;11,652;1,212578;20;1,212578;16,273;1,210819;20;1,210819;20,805;1,213652;20;1,213652;22,385;1,21066;20;1,21066;20,012
298;1,214847;20;1,214847;6,087;1,214598;20;1,214598;11,681;1,216679;20;1,216679;16,267;1,214925;20;1,214925;20,761;1,217678;20;1,217678;22,368;1,214732;20;1,214732;19,993
299;1,218949;20;1,218949;6,096;1,218619;20;1,218619;11,721;1,220755;20;1,220755;16,283;1,219004;20;1,219004;20,729;1,221781;20;1,221781;22,351;1,218772;20;1,218772;19,981
300;1,223056;20;1,223056;6,098;1,222721;20;1,222721;11,767;1,224858;20;1,224858;16,314;1,223106;20;1,223106;20,714;1,225858;20;1,225858;22,336;1,222871;20;1,222871;19,978
301;1,227134;20;1,227134;6,092;1,226829;20;1,226829;11,813;1,228968;20;1,228968;16,358;1,227209;20;1,227209;20,72;1,229981;20;1,229981;22,327;1,227032;20;1,227032;19,985
302;1,231239;20;1,231239;6,08;1,230903;20;1,230903;11,852;1,233051;20;1,233051;16,407;1,231296;20;1,231296;20,746;1,234071;20;1,234071;22,323;1,231064;20;1,231064;20,001
303;1,235387;20;1,235387;6,063;1,235008;20;1,235008;11,878;1,237155;20;1,237155;16,455;1,235392;20;1,235392;20,787;1,238173;20;1,238173;22,326;1,235169;20;1,235169;20,024
304;1,23949;20;1,23949;6,044;1,239112;20;1,239112;11,891;1,241274;20;1,241274;16,496;1,239558;20;1,239558;20,837;1,242272;20;1,242272;22,334;1,239276;20;1,239276;20,051
305;1,243569;20;1,243569;6,024;1,243219;20;1,243219;11,889;1,245439;20;1,245439;16,523;1,24364;20;1,24364;20,89;1,246365;20;1,246365;22,348;1,243354;20;1,243354;20,075
306;1,247613;20;1,247613;6,008;1,247363;20;1,247363;11,87;1,249454;20;1,249454;16,535;1,24773;20;1,24773;20,939;1,250469;20;1,250469;22,365;1,24747;20;1,24747;20,095
307;1,251711;20;1,251711;5,996;1,251468;20;1,251468;11,839;1,253557;20;1,253557;16,53;1,251828;20;1,251828;20,977;1,254563;20;1,254563;22,38;1,251609;20;1,251609;20,109
308;1,255838;20;1,255838;5,99;1,255567;20;1,255567;11,799;1,257656;20;1,257656;16,51;1,25589;20;1,25589;21;1,258655;20;1,258655;22,394;1,255735;20;1,255735;20,114
309;1,259892;20;1,259892;5,991;1,259652;20;1,259652;11,755;1,261731;20;1,261731;16,476;1,259972;20;1,259972;21,005;1,262775;20;1,262775;22,403;1,259816;20;1,259816;20,11
310;1,263996;20;1,263996;5,998;1,263757;20;1,263757;11,713;1,26583;20;1,26583;16,433;1,264049;20;1,264049;20,99;1,266843;20;1,266843;22,407;1,263923;20;1,263923;20,097
311;1,268075;20;1,268075;6,009;1,267836;20;1,267836;11,677;1,269962;20;1,269962;16,388;1,268158;20;1,268158;20,956;1,270921;20;1,270921;22,406;1,268;20;1,268;20,078
312;1,272234;20;1,272234;6,023;1,27188;20;1,27188;11,652;1,274021;20;1,274021;16,345;1,272261;20;1,272261;20,911;1,275056;20;1,275056;22,4;1,272031;20;1,272031;20,056
313;1,276307;20;1,276307;6,038;1,275973;20;1,275973;11,644;1,278116;20;1,278116;16,31;1,276335;20;1,276335;20,859;1,279254;20;1,279254;22,391;1,276111;20;1,276111;20,033
314;1,280447;20;1,280447;6,054;1,280053;20;1,280053;11,652;1,282211;20;1,282211;16,29;1,280439;20;1,280439;20,807;1,283306;20;1,283306;22,38;1,280215;20;1,280215;20,012
315;1,28455;20;1,28455;6,068;1,284211;20;1,284211;11,673;1,286318;20;1,286318;16,282;1,284587;20;1,284587;20,763;1,287442;20;1,287442;22,369;1,284296;20;1,284296;19,998
316;1,28863;20;1,28863;6,078;1,288243;20;1,288243;11,706;1,290396;20;1,290396;16,29;1,288709;20;1,288709;20,734;1,291489;20;1,291489;22,358;1,288402;20;1,288402;19,99
317;1,292737;20;1,292737;6,085;1,292349;20;1,292349;11,745;1,294503;20;1,294503;16,312;1,292818;20;1,292818;20,721;1,295641;20;1,295641;22,348;1,2925;20;1,2925;19,99
318;1,296781;20;1,296781;6,086;1,296451;20;1,296451;11,786;1,298578;20;1,298578;16,345;1,29689;20;1,29689;20,727;1,299726;20;1,299726;22,34;1,296604;20;1,296604;19,997
319;1,300845;20;1,300845;6,08;1,300545;20;1,300545;11,823;1,30268;20;1,30268;16,384;1,300975;20;1,300975;20,75;1,303799;20;1,303799;22,334;1,300689;20;1,300689;20,008
320;1,30495;20;1,30495;6,07;1,304712;20;1,304712;11,852;1,306765;20;1,306765;16,424;1,305029;20;1,305029;20,786;1,308741;20;1,308741;22,332;1,304788;20;1,304788;20,022
321;1,309052;20;1,309052;6,055;1,308813;20;1,308813;11,869;1,310885;20;1,310885;16,461;1,309105;20;1,309105;20,832;1,31189;20;1,31189;22,334;1,308864;20;1,308864;20,039
322;1,313157;20;1,313157;6,036;1,31282;20;1,31282;11,872;1,314964;20;1,314964;16,489;1,313212;20;1,313212;20,879;1,316725;20;1,316725;22,339;1,313025;20;1,313025;20,054
323;1,317239;20;1,317239;6,018;1,316922;20;1,316922;11,86;1,319075;20;1,319075;16,506;1,317325;20;1,317325;20,921;1,320073;20;1,320073;22,347;1,317061;20;1,317061;20,069
324;1,321348;20;1,321348;6,002;1,321023;20;1,321023;11,836;1,32318;20;1,32318;16,508;1,321387;20;1,321387;20,956;1,324716;20;1,324716;22,359;1,321163;20;1,321163;20,081
325;1,325425;20;1,325425;5,989;1,325164;20;1,325164;11,803;1,327257;20;1,327257;16,495;1,325493;20;1,325493;20,977;1,328256;20;1,328256;22,371;1,325265;20;1,325265;20,088
326;1,329601;20;1,329601;5,982;1,329216;20;1,329216;11,765;1,331365;20;1,331365;16,47;1,329575;20;1,329575;20,981;1,332713;20;1,332713;22,383;1,329373;20;1,329373;20,09
327;1,333725;20;1,333725;5,982;1,333326;20;1,333326;11,727;1,335457;20;1,335457;16,436;1,333686;20;1,333686;20,969;1,336476;20;1,336476;22,393;1,33345;20;1,33345;20,085
328;1,33778;20;1,33778;5,991;1,33743;20;1,33743;11,695;1,339609;20;1,339609;16,396;1,337781;20;1,337781;20,943;1,34072;20;1,34072;22,398;1,337553;20;1,337553;20,075
329;1,341892;20;1,341892;6,006;1,341534;20;1,341534;11,671;1,343657;20;1,343657;16,357;1,341857;20;1,341857;20,907;1,344644;20;1,344644;22,398;1,341657;20;1,341657;20,06
330;1,345955;20;1,345955;6,025;1,345621;20;1,345621;11,658;1,347731;20;1,347731;16,323;1,345968;20;1,345968;20,863;1,348784;20;1,348784;22,393;1,345733;20;1,345733;20,041
331;1,349996;20;1,349996;6,045;1,349718;20;1,349718;11,658;1,351837;20;1,351837;16,298;1,350089;20;1,350089;20,82;1,352834;20;1,352834;22,383;1,349843;20;1,349843;20,023
332;1,354099;20;1,354099;6,064;1,353822;20;1,353822;11,671;1,355989;20;1,355989;16,288;1,354152;20;1,354152;20,781;1,35698;20;1,35698;22,369;1,35394;20;1,35394;20,005
333;1,358269;20;1,358269;6,077;1,357921;20;1,357921;11,695;1,360028;20;1,360028;16,29;1,358272;20;1,358272;20,749;1,361044;20;1,361044;22,355;1,358042;20;1,358042;19,992
334;1,362281;20;1,362281;6,085;1,362005;20;1,362005;11,726;1,364131;20;1,364131;16,308;1,362375;20;1,362375;20,731;1,365148;20;1,365148;22,342;1,362137;20;1,362137;19,985
335;1,366378;20;1,366378;6,085;1,366099;20;1,366099;11,762;1,368237;20;1,368237;16,337;1,366469;20;1,366469;20,728;1,369231;20;1,369231;22,331;1,366211;20;1,366211;19,985
336;1,370453;20;1,370453;6,079;1,370216;20;1,370216;11,796;1,372309;20;1,372309;16,373;1,370575;20;1,370575;20,743;1,37336;20;1,37336;22,324;1,370307;20;1,370307;19,993
337;1,374574;20;1,374574;6,069;1,374299;20;1,374299;11,825;1,376416;20;1,376416;16,412;1,374635;20;1,374635;20,773;1,377405;20;1,377405;22,321;1,374422;20;1,374422;20,007
338;1,378677;20;1,378677;6,055;1,378395;20;1,378395;11,846;1,38052;20;1,38052;16,447;1,37874;20;1,37874;20,813;1,381537;20;1,381537;22,323;1,378502;20;1,378502;20,025
339;1,382758;20;1,382758;6,039;1,382502;20;1,382502;11,855;1,384596;20;1,384596;16,475;1,382843;20;1,382843;20,859;1,385657;20;1,385657;22,33;1,382598;20;1,382598;20,044
340;1,386858;20;1,386858;6,023;1,386585;20;1,386585;11,851;1,388704;20;1,388704;16,492;1,386944;20;1,386944;20,904;1,389732;20;1,389732;22,339;1,386707;20;1,386707;20,063
341;1,390981;20;1,390981;6,008;1,390686;20;1,390686;11,835;1,392804;20;1,392804;16,497;1,391027;20;1,391027;20,942;1,393806;20;1,393806;22,35;1,390784;20;1,390784;20,077
342;1,395053;20;1,395053;5,997;1,394778;20;1,394778;11,81;1,396897;20;1,396897;16,488;1,395191;20;1,395191;20,967;1,397964;20;1,397964;22,361;1,394894;20;1,394894;20,086
343;1,399154;20;1,399154;5,992;1,398971;20;1,398971;11,778;1,401046;20;1,401046;16,469;1,39927;20;1,39927;20,977;1,402008;20;1,402008;22,371;1,399023;20;1,399023;20,088
344;1,403243;20;1,403243;5,992;1,403036;20;1,403036;11,744;1,405079;20;1,405079;16,44;1,403373;20;1,403373;20,969;1,406126;20;1,406126;22,379;1,403083;20;1,403083;20,083
345;1,407346;20;1,407346;5,995;1,407081;20;1,407081;11,711;1,409177;20;1,409177;16,407;1,407476;20;1,407476;20,945;1,410172;20;1,410172;22,383;1,407185;20;1,407185;20,073
346;1,411443;20;1,411443;6,004;1,411222;20;1,411222;11,684;1,413254;20;1,413254;16,373;1,411574;20;1,411574;20,909;1,414306;20;1,414306;22,382;1,411288;20;1,411288;20,059
347;1,415525;20;1,415525;6,016;1,415273;20;1,415273;11,665;1,417363;20;1,417363;16,343;1,415602;20;1,415602;20,866;1,41838;20;1,41838;22,38;1,415366;20;1,415366;20,043
348;1,419625;20;1,419625;6,029;1,419351;20;1,419351;11,66;1,421434;20;1,421434;16,32;1,41968;20;1,41968;20,821;1,422484;20;1,422484;22,374;1,419474;20;1,419474;20,027
349;1,42381;20;1,42381;6,044;1,423456;20;1,423456;11,667;1,425568;20;1,425568;16,307;1,423798;20;1,423798;20,782;1,42656;20;1,42656;22,366;1,423567;20;1,423567;20,013
350;1,427894;20;1,427894;6,057;1,427532;20;1,427532;11,686;1,429641;20;1,429641;16,306;1,42789;20;1,42789;20,752;1,430699;20;1,430699;22,358;1,427664;20;1,427664;20,002
351;1,431992;20;1,431992;6,068;1,431618;20;1,431618;11,712;1,433765;20;1,433765;16,315;1,431993;20;1,431993;20,737;1,434763;20;1,434763;22,347;1,431769;20;1,431769;19,996
352;1,436095;20;1,436095;6,074;1,435737;20;1,435737;11,742;1,437861;20;1,437861;16,335;1,436071;20;1,436071;20,737;1,43889;20;1,43889;22,337;1,435871;20;1,435871;19,995
353;1,440174;20;1,440174;6,075;1,43984;20;1,43984;11,774;1,441968;20;1,441968;16,362;1,44019;20;1,44019;20,752;1,442936;20;1,442936;22,328;1,439949;20;1,439949;19,999
354;1,444311;20;1,444311;6,071;1,443944;20;1,443944;11,802;1,446026;20;1,446026;16,393;1,444332;20;1,444332;20,778;1,447073;20;1,447073;22,32;1,444031;20;1,444031;20,007
355;1,448365;20;1,448365;6,062;1,448024;20;1,448024;11,823;1,450131;20;1,450131;16,423;1,448435;20;1,448435;20,813;1,451149;20;1,451149;22,317;1,448141;20;1,448141;20,018
356;1,452458;20;1,452458;6,049;1,452126;20;1,452126;11,836;1,454253;20;1,454253;16,45;1,452538;20;1,452538;20,851;1,45527;20;1,45527;22,318;1,452245;20;1,452245;20,03
357;1,456521;20;1,456521;6,033;1,456242;20;1,456242;11,838;1,458312;20;1,458312;16,471;1,456653;20;1,456653;20,887;1,459352;20;1,459352;22,324;1,456366;20;1,456366;20,043
358;1,460581;20;1,460581;6,017;1,460386;20;1,460386;11,828;1,4624;20;1,4624;16,48;1,460658;20;1,460658;20,918;1,463465;20;1,463465;22,333;1,46043;20;1,46043;20,055
359;1,464685;20;1,464685;6,002;1,464462;20;1,464462;11,808;1,46652;20;1,46652;16,479;1,464768;20;1,464768;20,941;1,467498;20;1,467498;22,344;1,464535;20;1,464535;20,066
360;1,468791;20;1,468791;5,991;1,468508;20;1,468508;11,783;1,470593;20;1,470593;16,467;1,468841;20;1,468841;20,953;1,47167;20;1,47167;22,356;1,468632;20;1,468632;20,073
361;1,47287;20;1,47287;5,985;1,472613;20;1,472613;11,754;1,474697;20;1,474697;16,445;1,472947;20;1,472947;20,95;1,476709;20;1,476709;22,367;1,47271;20;1,47271;20,075
362;1,47697;20;1,47697;5,986;1,476716;20;1,476716;11,724;1,478802;20;1,478802;16,417;1,477024;20;1,477024;20,934;1,479776;20;1,479776;22,374;1,476814;20;1,476814;20,072
363;1,481074;20;1,481074;5,994;1,480812;20;1,480812;11,699;1,482878;20;1,482878;16,387;1,481129;20;1,481129;20,909;1,484708;20;1,484708;22,378;1,480891;20;1,480891;20,065
364;1,485218;20;1,485218;6,006;1,484905;20;1,484905;11,68;1,486994;20;1,486994;16,357;1,48523;20;1,48523;20,876;1,488013;20;1,488013;22,378;1,485035;20;1,485035;20,052
365;1,489335;20;1,489335;6,021;1,488977;20;1,488977;11,669;1,491085;20;1,491085;16,334;1,489397;20;1,489397;20,84;1,492715;20;1,492715;22,371;1,489088;20;1,489088;20,038
366;1,493407;20;1,493407;6,038;1,493081;20;1,493081;11,669;1,495245;20;1,495245;16,316;1,493475;20;1,493475;20,804;1,496168;20;1,496168;22,362;1,493202;20;1,493202;20,022
367;1,497508;20;1,497508;6,053;1,497277;20;1,497277;11,678;1,499284;20;1,499284;16,31;1,497646;20;1,497646;20,774;1,50071;20;1,50071;22,352;1,497293;20;1,497293;20,007
368;1,501547;20;1,501547;6,065;1,501333;20;1,501333;11,698;1,503393;20;1,503393;16,315;1,501667;20;1,501667;20,752;1,504376;20;1,504376;22,34;1,501367;20;1,501367;19,995
369;1,505632;20;1,505632;6,071;1,505414;20;1,505414;11,723;1,507469;20;1,507469;16,331;1,505709;20;1,505709;20,742;1,508714;20;1,508714;22,33;1,505473;20;1,505473;19,988
370;1,509732;20;1,509732;6,072;1,509541;20;1,509541;11,75;1,511576;20;1,511576;16,355;1,509812;20;1,509812;20,746;1,512558;20;1,512558;22,322;1,509553;20;1,509553;19,986
371;1,513849;20;1,513849;6,069;1,51362;20;1,51362;11,778;1,515649;20;1,515649;16,383;1,513892;20;1,513892;20,765;1,516679;20;1,516679;22,317;1,513653;20;1,513653;19,992
372;1,517916;20;1,517916;6,061;1,517746;20;1,517746;11,802;1,519762;20;1,519762;16,411;1,517995;20;1,517995;20,794;1,520775;20;1,520775;22,315;1,517774;20;1,517774;20,003
373;1,522017;20;1,522017;6,05;1,521766;20;1,521766;11,818;1,523858;20;1,523858;16,436;1,522099;20;1,522099;20,831;1,524916;20;1,524916;22,316;1,521871;20;1,521871;20,017
374;1,526124;20;1,526124;6,036;1,525843;20;1,525843;11,824;1,527973;20;1,527973;16,453;1,526175;20;1,526175;20,869;1,52897;20;1,52897;22,32;1,525949;20;1,525949;20,031
375;1,530305;20;1,530305;6,022;1,529945;20;1,529945;11,822;1,532049;20;1,532049;16,462;1,530276;20;1,530276;20,904;1,533077;20;1,533077;22,327;1,530063;20;1,530063;20,045
376;1,534391;20;1,534391;6,01;1,534049;20;1,534049;11,809;1,536122;20;1,536122;16,462;1,534396;20;1,534396;20,93;1,537145;20;1,537145;22,334;1,534139;20;1,534139;20,057
377;1,538493;20;1,538493;5,999;1,538129;20;1,538129;11,789;1,540226;20;1,540226;16,454;1,538536;20;1,538536;20,943;1,541221;20;1,541221;22,342;1,538244;20;1,538244;20,063
378;1,542572;20;1,542572;5,993;1,542212;20;1,542212;11,764;1,544333;20;1,544333;16,437;1,542645;20;1,542645;20,942;1,545323;20;1,545323;22,35;1,542345;20;1,542345;20,066
379;1,546668;20;1,546668;5,99;1,546315;20;1,546315;11,737;1,548415;20;1,548415;16,414;1,546752;20;1,546752;20,927;1,549421;20;1,549421;22,357;1,546454;20;1,546454;20,062
380;1,550683;20;1,550683;5,993;1,550435;20;1,550435;11,711;1,552556;20;1,552556;16,39;1,550823;20;1,550823;20,901;1,553503;20;1,553503;22,362;1,550532;20;1,550532;20,055
381;1,554841;20;1,554841;6;1,554622;20;1,554622;11,69;1,556719;20;1,556719;16,367;1,554887;20;1,554887;20,867;1,557656;20;1,557656;22,364;1,554631;20;1,554631;20,045
382;1,558895;20;1,558895;6,011;1,55867;20;1,55867;11,676;1,560728;20;1,560728;16,346;1,558961;20;1,558961;20,83;1,561698;20;1,561698;22,363;1,558735;20;1,558735;20,034
383;1,56297;20;1,56297;6,024;1,562715;20;1,562715;11,672;1,564797;20;1,564797;16,331;1,563037;20;1,563037;20,796;1,56583;20;1,56583;22,359;1,562811;20;1,562811;20,022
384;1,567073;20;1,567073;6,037;1,566791;20;1,566791;11,678;1,568956;20;1,568956;16,325;1,567143;20;1,567143;20,768;1,56988;20;1,56988;22,353;1,566914;20;1,566914;20,011
385;1,571234;20;1,571234;6,05;1,570892;20;1,570892;11,692;1,57299;20;1,57299;16,326;1,571245;20;1,571245;20,751;1,574012;20;1,574012;22,345;1,571022;20;1,571022;20,003
386;1,575264;20;1,575264;6,061;1,574999;20;1,574999;11,713;1,577092;20;1,577092;16,335;1,575349;20;1,575349;20,746;1,578088;20;1,578088;22,337;1,575106;20;1,575106;19,997
387;1,579433;20;1,579433;6,067;1,579081;20;1,579081;11,737;1,581191;20;1,581191;16,35;1,579449;20;1,579449;20,754;1,582168;20;1,582168;22,327;1,579221;20;1,579221;19,995
388;1,583537;20;1,583537;6,069;1,583209;20;1,583209;11,762;1,585271;20;1,585271;16,371;1,583565;20;1,583565;20,771;1,586289;20;1,586289;22,32;1,583289;20;1,583289;19,997
389;1,587622;20;1,587622;6,064;1,587276;20;1,587276;11,784;1,589396;20;1,589396;16,392;1,587644;20;1,587644;20,796;1,590357;20;1,590357;22,314;1,587472;20;1,587472;20,002
390;1,591659;20;1,591659;6,056;1,591368;20;1,591368;11,8;1,593492;20;1,593492;16,413;1,591722;20;1,591722;20,825;1,592393;20;1,592393;22,312;1,591501;20;1,591501;20,009
391;1,595756;20;1,595756;6,044;1,595469;20;1,595469;11,81;1,597572;20;1,597572;16,432;1,595828;20;1,595828;20,854;1,598562;20;1,598562;22,313;1,595607;20;1,595607;20,019
392;1,599833;20;1,599833;6,03;1,599577;20;1,599577;11,812;1,601675;20;1,601675;16,445;1,599932;20;1,599932;20,881;1,6006;20;1,6006;22,319;1,59965;20;1,59965;20,029
393;1,60394;20;1,60394;6,017;1,603654;20;1,603654;11,805;1,605767;20;1,605767;16,451;1,604036;20;1,604036;20,901;1,603564;20;1,603564;22,327;1,603772;20;1,603772;20,04
394;1,608043;20;1,608043;6,005;1,60776;20;1,60776;11,79;1,609857;20;1,609857;16,446;1,608139;20;1,608139;20,913;1,606757;20;1,606757;22,336;1,607884;20;1,607884;20,05
395;1,612104;20;1,612104;5,996;1,611878;20;1,611878;11,77;1,613964;20;1,613964;16,434;1,612237;20;1,612237;20,916;1,610836;20;1,610836;22,345;1,612023;20;1,612023;20,056
396;1,616207;20;1,616207;5,991;1,616018;20;1,616018;11,747;1,618041;20;1,618041;16,416;1,616334;20;1,616334;20,908;1,614938;20;1,614938;22,353;1,616078;20;1,616078;20,058
397;1,620306;20;1,620306;5,992;1,620115;20;1,620115;11,724;1,622122;20;1,622122;16,395;1,620437;20;1,620437;20,891;1,619087;20;1,619087;22,359;1,620152;20;1,620152;20,056
398;1,624411;20;1,624411;5,998;1,62421;20;1,62421;11,703;1,626223;20;1,626223;16,372;1,624569;20;1,624569;20,867;1,623184;20;1,623184;22,362;1,624257;20;1,624257;20,049
399;1,628514;20;1,628514;6,009;1,628242;20;1,628242;11,688;1,630331;20;1,630331;16,351;1,628637;20;1,628637;20,84;1,627231;20;1,627231;22,362;1,628335;20;1,628335;20,038
400;1,632593;20;1,632593;6,021;1,632319;20;1,632319;11,679;1,634407;20;1,634407;16,335;1,632725;20;1,632725;20,81;1,631324;20;1,631324;22,358;1,632441;20;1,632441;20,027
401;1,636696;20;1,636696;6,034;1,63645;20;1,63645;11,678;1,638512;20;1,638512;16,325;1,6368;20;1,6368;20,783;1,635403;20;1,635403;22,351;1,636546;20;1,636546;20,015
402;1,640805;20;1,640805;6,045;1,640527;20;1,640527;11,685;1,642593;20;1,642593;16,323;1,640909;20;1,640909;20,762;1,639506;20;1,639506;22,343;1,640646;20;1,640646;20,003
403;1,644906;20;1,644906;6,055;1,644634;20;1,644634;11,699;1,646708;20;1,646708;16,329;1,64499;20;1,64499;20,75;1,643639;20;1,643639;22,334;1,644735;20;1,644735;19,994
404;1,648982;20;1,648982;6,061;1,648711;20;1,648711;11,719;1,650882;20;1,650882;16,342;1,649087;20;1,649087;20,749;1,647701;20;1,647701;22,326;1,64884;20;1,64884;19,989
405;1,653086;20;1,653086;6,063;1,652874;20;1,652874;11,742;1,654901;20;1,654901;16,36;1,653192;20;1,653192;20,758;1,651803;20;1,651803;22,319;1,652931;20;1,652931;19,989
406;1,657284;20;1,657284;6,061;1,657002;20;1,657002;11,764;1,658988;20;1,658988;16,38;1,657287;20;1,657287;20,779;1,655901;20;1,655901;22,315;1,657044;20;1,657044;19,993
407;1,661316;20;1,661316;6,056;1,661086;20;1,661086;11,783;1,660996;20;1,660996;16,401;1,661374;20;1,661374;20,807;1,659982;20;1,659982;22,312;1,66111;20;1,66111;20,001
408;1,665398;20;1,665398;6,047;1,665167;20;1,665167;11,796;1,663986;20;1,663986;16,419;1,66548;20;1,66548;20,838;1,664101;20;1,664101;22,313;1,665215;20;1,665215;20,012
409;1,669498;20;1,669498;6,037;1,66927;20;1,66927;11,802;1,671274;20;1,671274;16,43;1,669558;20;1,669558;20,868;1,668163;20;1,668163;22,316;1,669303;20;1,669303;20,024
410;1,673602;20;1,673602;6,024;1,673353;20;1,673353;11,801;1,673295;20;1,673295;16,436;1,673666;20;1,673666;20,894;1,672268;20;1,672268;22,321;1,673404;20;1,673404;20,035
