;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nacelle NC10...;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;- Tableau des résultats -;;;
 n° point;Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés);Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés);Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés);Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés);Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés);Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés);Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés);Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés);Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés);Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés); n° point;Temps (s);Consigne tangage (degrés);Temps (s);Angle axe tangage (degrés)
888;3,62602;-4,613;3,62602;-4,987;3,627293;-3,586;3,627293;-2,829;3,622915;4,998;3,622915;5,453
889;3,63012;-4,588;3,63012;-4,948;3,631397;-3,675;3,631397;-2,996;3,627103;4,998;3,627103;5,553
890;3,634253;-4,562;3,634253;-4,907;3,635509;-3,761;3,635509;-3,189;3,631105;4,985;3,631105;5,663
891;3,638326;-4,535;3,638326;-4,869;3,639581;-3,844;3,639581;-3,39;3,635213;4,959;3,635213;5,761
892;3,64242;-4,508;3,64242;-4,837;3,643684;-3,925;3,643684;-3,572;3,639292;4,92;3,639292;5,84
893;3,646494;-4,48;3,646494;-4,808;3,647788;-4,004;3,647788;-3,738;3,643394;4,867;3,643394;5,885
894;3,650599;-4,451;3,650599;-4,788;3,65187;-4,079;3,65187;-3,874;3,647497;4,802;3,647497;5,893
895;3,654757;-4,421;3,654757;-4,765;3,655991;-4,153;3,655991;-3,986;3,65166;4,722;3,65166;5,867
896;3,658874;-4,39;3,658874;-4,741;3,660058;-4,223;3,660058;-4,06;3,655707;4,632;3,655707;5,801
897;3,662967;-4,359;3,662967;-4,716;3,664173;-4,29;3,664173;-4,099;3,659833;4,529;3,659833;5,718
898;3,666985;-4,328;3,666985;-4,699;3,668266;-4,355;3,668266;-4,113;3,663891;4,415;3,663891;5,611
899;3,671149;-4,294;3,671149;-4,688;3,672343;-4,417;3,672343;-4,111;3,667979;4,288;3,667979;5,506
900;3,675261;-4,261;3,675261;-4,684;3,676449;-4,476;3,676449;-4,11;3,672079;4,15;3,672079;5,402
901;3,679314;-4,227;3,679314;-4,67;3,680571;-4,532;3,680571;-4,105;3,676183;4,001;3,676183;5,32
902;3,683386;-4,193;3,683386;-4,639;3,684644;-4,584;3,684644;-4,109;3,680286;3,841;3,680286;5,242
903;3,687465;-4,158;3,687465;-4,596;3,688739;-4,634;3,688739;-4,128;3,684365;3,672;3,684365;5,179
904;3,691534;-4,122;3,691534;-4,546;3,692817;-4,681;3,692817;-4,172;3,688471;3,492;3,688471;5,104
905;3,695642;-4,085;3,695642;-4,496;3,696927;-4,725;3,696927;-4,23;3,692573;3,303;3,692573;5,022
906;3,699757;-4,047;3,699757;-4,439;3,701057;-4,765;3,701057;-4,308;3,696654;3,106;3,696654;4,934
907;3,703858;-4,009;3,703858;-4,383;3,705109;-4,802;3,705109;-4,401;3,70076;2,9;3,70076;4,853
908;3,707925;-3,971;3,707925;-4,324;3,709213;-4,837;3,709213;-4,503;3,70486;2,687;3,70486;4,767
909;3,712032;-3,931;3,712032;-4,276;3,713296;-4,868;3,713296;-4,604;3,708967;2,465;3,708967;4,66
910;3,716136;-3,891;3,716136;-4,231;3,717396;-4,895;3,717396;-4,717;3,713073;2,238;3,713073;4,518
911;3,720262;-3,85;3,720262;-4,184;3,721502;-4,92;3,721502;-4,843;3,717156;2,006;3,717156;4,337
912;3,724313;-3,809;3,724313;-4,127;3,72558;-4,941;3,72558;-4,971;3,721261;1,767;3,721261;4,12
913;3,728416;-3,767;3,728416;-4,068;3,729671;-4,959;3,729671;-5,095;3,725337;1,525;3,725337;3,869
914;3,732524;-3,724;3,732524;-4,015;3,733766;-4,974;3,733766;-5,204;3,729486;1,275;3,729486;3,581
915;3,736598;-3,681;3,736598;-3,971;3,737866;-4,985;3,737866;-5,308;3,733526;1,028;3,733526;3,268
916;3,740705;-3,637;3,740705;-3,936;3,741967;-4,994;3,741967;-5,4;3,738111;0,744;3,738111;2,908
917;3,744805;-3,593;3,744805;-3,901;3,746055;-4,998;3,746055;-5,485;3,741731;0,519;3,741731;2,521
918;3,748889;-3,548;3,748889;-3,871;3,750162;-5;3,750162;-5,55;3,746148;0,242;3,746148;2,089
919;3,752988;-3,502;3,752988;-3,846;3,754256;-4,998;3,754256;-5,599;3,749914;0,005;3,749914;1,651
920;3,757093;-3,456;3,757093;-3,813;3,75836;-4,993;3,75836;-5,624;3,75407;-0,256;3,75407;1,196
921;3,761268;-3,408;3,761268;-3,768;3,762425;-4,985;3,762425;-5,632;3,758119;-0,509;3,758119;0,768
922;3,76529;-3,362;3,76529;-3,717;3,766527;-4,973;3,766527;-5,619;3,762243;-0,766;3,762243;0,351
923;3,769363;-3,314;3,769363;-3,668;3,77063;-4,958;3,77063;-5,591;3,766315;-1,018;3,766315;-0,027
924;3,773467;-3,266;3,773467;-3,618;3,772654;-4,949;3,772654;-5,554;3,770391;-1,267;3,770391;-0,388
925;3,777571;-3,216;3,777571;-3,571;3,775636;-4,935;3,775636;-5,511;3,774497;-1,515;3,774497;-0,723
926;3,78165;-3,167;3,78165;-3,527;3,778812;-4,918;3,778812;-5,472;3,7786;-1,759;3,7786;-1,06
927;3,785754;-3,117;3,785754;-3,493;3,782898;-4,894;3,782898;-5,437;3,782676;-1,996;3,782676;-1,397
928;3,789858;-3,066;3,789858;-3,449;3,78705;-4,865;3,78705;-5,416;3,78678;-2,23;3,78678;-1,723
929;3,793952;-3,015;3,793952;-3,396;3,791084;-4,834;3,791084;-5,402;3,790885;-2,457;3,790885;-2,058
930;3,798046;-2,964;3,798046;-3,337;3,795186;-4,8;3,795186;-5,394;3,794989;-2,679;3,794989;-2,376
931;3,802146;-2,912;3,802146;-3,284;3,79929;-4,762;3,79929;-5,382;3,799071;-2,892;3,799071;-2,692
932;3,806249;-2,859;3,806249;-3,231;3,803367;-4,722;3,803367;-5,369;3,803155;-3,097;3,803155;-2,954
933;3,810338;-2,806;3,810338;-3,183;3,807478;-4,677;3,807478;-5,357;3,807262;-3,295;3,807262;-3,17
934;3,814414;-2,753;3,814414;-3,146;3,811578;-4,63;3,811578;-5,346;3,811362;-3,485;3,811362;-3,303
935;3,818526;-2,699;3,818526;-3,111;3,815655;-4,581;3,815655;-5,321;3,815443;-3,664;3,815443;-3,37
936;3,822622;-2,644;3,822622;-3,08;3,819758;-4,527;3,819758;-5,275;3,819548;-3,834;3,819548;-3,37
937;3,826733;-2,589;3,826733;-3,049;3,823864;-4,471;3,823864;-5,218;3,82368;-3,996;3,82368;-3,349
938;3,830805;-2,534;3,830805;-3,029;3,827969;-4,412;3,827969;-5,153;3,827732;-4,144;3,827732;-3,323
939;3,834908;-2,479;3,834908;-3,007;3,832048;-4,35;3,832048;-5,078;3,831832;-4,282;3,831832;-3,314
940;3,838992;-2,423;3,838992;-2,992;3,836149;-4,285;3,836149;-4,999;3,835935;-4,41;3,835935;-3,34
941;3,843091;-2,366;3,843091;-2,979;3,840242;-4,218;3,840242;-4,918;3,84007;-4,526;3,84007;-3,383
942;3,84725;-2,308;3,84725;-2,971;3,844344;-4,147;3,844344;-4,829;3,844128;-4,628;3,844128;-3,462
943;3,851284;-2,252;3,851284;-2,961;3,848449;-4,074;3,848449;-4,734;3,848209;-4,719;3,848209;-3,571
944;3,855404;-2,194;3,855404;-2,952;3,852527;-3,998;3,852527;-4,639;3,852343;-4,799;3,852343;-3,73
945;3,85947;-2,136;3,85947;-2,942;3,856652;-3,919;3,856652;-4,544;3,856436;-4,865;3,856436;-3,908
946;3,863568;-2,078;3,863568;-2,927;3,860708;-3,838;3,860708;-4,45;3,860495;-4,917;3,860495;-4,115
947;3,867674;-2,019;3,867674;-2,912;3,86481;-3,755;3,86481;-4,351;3,864598;-4,957;3,864598;-4,319
948;3,871797;-1,96;3,871797;-2,895;3,86893;-3,668;3,86893;-4,249;3,868735;-4,985;3,868735;-4,537
949;3,875859;-1,901;3,875859;-2,879;3,873055;-3,578;3,873055;-4,148;3,872781;-4,998;3,872781;-4,765
950;3,879961;-1,841;3,879961;-2,862;3,877108;-3,488;3,877108;-4,052;3,876917;-4,999;3,876917;-4,996
951;3,884038;-1,782;3,884038;-2,85;3,88121;-3,395;3,88121;-3,96;3,880989;-4,986;3,880989;-5,221
952;3,888149;-1,721;3,888149;-2,829;3,88529;-3,3;3,88529;-3,866;3,885072;-4,96;3,885072;-5,419
953;3,892251;-1,66;3,892251;-2,802;3,889389;-3,202;3,889389;-3,772;3,890139;-4,91;3,890139;-5,592
954;3,896336;-1,6;3,896336;-2,767;3,893474;-3,102;3,893474;-3,676;3,893256;-4,869;3,893256;-5,714
955;3,900439;-1,539;3,900439;-2,724;3,897575;-3;3,897575;-3,588;3,898139;-4,79;3,898139;-5,8
956;3,904509;-1,478;3,904509;-2,674;3,901685;-2,896;3,901685;-3,494;3,901458;-4,726;3,901458;-5,83
957;3,908624;-1,416;3,908624;-2,625;3,905784;-2,79;3,905784;-3,407;3,905579;-4,635;3,905579;-5,814
958;3,912727;-1,354;3,912727;-2,569;3,909861;-2,683;3,909861;-3,315;3,90965;-4,533;3,90965;-5,74
959;3,916829;-1,292;3,916829;-2,506;3,913968;-2,573;3,913968;-3,224;3,914141;-4,407;3,914141;-5,617
960;3,920911;-1,23;3,920911;-2,443;3,918049;-2,462;3,918049;-3,132;3,91784;-4,293;3,91784;-5,45
961;3,925012;-1,167;3,925012;-2,379;3,922158;-2,349;3,922158;-3,049;3,921943;-4,155;3,921943;-5,258
962;3,929115;-1,104;3,929115;-2,312;3,926261;-2,235;3,926261;-2,981;3,926069;-4,005;3,926069;-5,057
963;3,933249;-1,041;3,933249;-2,25;3,930357;-2,119;3,930357;-2,927;3,930126;-3,848;3,930126;-4,853
964;3,937308;-0,978;3,937308;-2,187;3,934449;-2,002;3,934449;-2,893;3,934231;-3,678;3,934231;-4,644
965;3,941385;-0,916;3,941385;-2,121;3,93855;-1,883;3,93855;-2,87;3,938334;-3,498;3,938334;-4,42
966;3,945489;-0,852;3,945489;-2,061;3,94263;-1,764;3,94263;-2,866;3,942411;-3,311;3,942411;-4,205
967;3,9496;-0,788;3,9496;-2,004;3,946732;-1,642;3,946732;-2,862;3,946517;-3,113;3,946517;-3,994
968;3,953674;-0,725;3,953674;-1,951;3,950808;-1,521;3,950808;-2,86;3,950628;-2,907;3,950628;-3,792
969;3,957778;-0,661;3,957778;-1,91;3,954933;-1,397;3,954933;-2,845;3,954715;-2,694;3,954715;-3,589
970;3,961853;-0,598;3,961853;-1,866;3,959049;-1,272;3,959049;-2,828;3,958804;-2,474;3,958804;-3,395
971;3,965962;-0,534;3,965962;-1,82;3,963109;-1,149;3,963109;-2,786;3,962918;-2,246;3,962918;-3,205
972;3,970039;-0,47;3,970039;-1,763;3,967209;-1,023;3,967209;-2,718;3,966988;-2,015;3,966988;-3,017
973;3,974141;-0,406;3,974141;-1,699;3,971313;-0,896;3,971313;-2,608;3,971153;-1,773;3,971153;-2,834
974;3,978248;-0,341;3,978248;-1,628;3,97539;-0,77;3,97539;-2,467;3,975179;-1,534;3,975179;-2,67
975;3,982336;-0,277;3,982336;-1,548;3,979497;-0,642;3,979497;-2,306;3,979288;-1,287;3,979288;-2,539
976;3,986437;-0,213;3,986437;-1,458;3,983605;-0,514;3,983605;-2,12;3,983387;-1,036;3,983387;-2,444
977;3,990514;-0,149;3,990514;-1,366;3,987679;-0,387;3,987679;-1,928;3,987516;-0,781;3,987516;-2,381
978;3,994626;-0,084;3,994626;-1,271;3,991813;-0,257;3,991813;-1,732;3,991571;-0,529;3,991571;-2,329
979;3,998699;-0,02;3,998699;-1,172;3,995894;-0,129;3,995894;-1,538;3,995675;-0,272;3,995675;-2,279
980;4,002804;0,044;4,002804;-1,075;3,999965;-0,001;3,999965;-1,343;;;;
981;4,006906;0,108;4,006906;-0,97;4,004084;0,128;4,004084;-1,16;;;;
982;4,011007;0,173;4,011007;-0,856;4,008159;0,256;4,008159;-0,97;;;;
983;4,015091;0,237;4,015091;-0,736;4,01226;0,385;4,01226;-0,784;;;;
984;4,019166;0,301;4,019166;-0,621;4,016346;0,513;4,016346;-0,605;;;;
985;4,02328;0,365;4,02328;-0,512;4,020443;0,64;4,020443;-0,429;;;;
986;4,025303;0,397;4,025303;-0,417;4,024567;0,769;4,024567;-0,24;;;;
987;4,028282;0,444;4,028282;-0,321;4,028656;0,895;4,028656;-0,036;;;;
988;4,031461;0,493;4,031461;-0,225;4,03273;1,021;4,03273;0,179;;;;
989;4,035566;0,558;4,035566;-0,114;4,036834;1,147;4,036834;0,417
990;4,039647;0,621;4,039647;0,011;4,040938;1,272;4,040938;0,665
991;4,043769;0,685;4,043769;0,147;4,045046;1,396;4,045046;0,92
992;4,047857;0,749;4,047857;0,292;4,049128;1,519;4,049128;1,176
993;4,051932;0,812;4,051932;0,443;4,053233;1,641;4,053233;1,429
994;4,056036;0,876;4,056036;0,594;4,057334;1,762;4,057334;1,66
995;4,06014;0,939;4,06014;0,746;4,061418;1,882;4,061418;1,866
996;4,064245;1,002;4,064245;0,903;4,065495;2;4,065495;2,058
997;4,06833;1,065;4,06833;1,05;4,069599;2,117;4,069599;2,221
998;4,072409;1,128;4,072409;1,189;4,073704;2,234;4,073704;2,36
999;4,076516;1,19;4,076516;1,31;4,077807;2,348;4,077807;2,46
1000;4,080619;1,253;4,080619;1,406;4,081885;2,46;4,081885;2,533
1001;4,084698;1,315;4,084698;1,488;4,086062;2,574;4,086062;2,591
1002;4,088802;1,377;4,088802;1,558;4,090086;2,681;4,090086;2,642
1003;4,092904;1,439;4,092904;1,613;4,094181;2,789;4,094181;2,692
1004;4,096981;1,5;4,096981;1,653;4,098285;2,895;4,098285;2,753
1005;4,101086;1,561;4,101086;1,683;4,102363;2,999;4,102363;2,83
1006;4,105251;1,623;4,105251;1,697;4,10647;3,101;4,10647;2,916
1007;4,109278;1,683;4,109278;1,707;4,110572;3,201;4,110572;3,016
1008;4,113383;1,744;4,113383;1,716;4,11465;3,298;4,11465;3,131
1009;4,117461;1,803;4,117461;1,725;4,118769;3,394;4,118769;3,276
1010;4,121569;1,864;4,121569;1,753;4,122863;3,488;4,122863;3,442
1011;4,12567;1,923;4,12567;1,802;4,126937;3,578;4,126937;3,634
1012;4,129749;1,982;4,129749;1,867;4,131044;3,667;4,131044;3,838
1013;4,133853;2,041;4,133853;1,945;4,13513;3,753;4,13513;4,055
1014;4,137961;2,1;4,137961;2,037;4,139231;3,837;4,139231;4,264
1015;4,142059;2,158;4,142059;2,131;4,143336;3,919;4,143336;4,472
1016;4,146137;2,216;4,146137;2,229;4,147416;3,997;4,147416;4,662
1017;4,150244;2,273;4,150244;2,327;4,151523;4,073;4,151523;4,831
1018;4,15433;2,33;4,15433;2,418;4,155641;4,147;4,155641;4,962
1019;4,158432;2,387;4,158432;2,512;4,159702;4,217;4,159702;5,046
1020;4,162511;2,443;4,162511;2,608;4,163806;4,284;4,163806;5,094
1021;4,166663;2,5;4,166663;2,701;4,167882;4,349;4,167882;5,105
1022;4,170733;2,555;4,170733;2,786;4,172042;4,412;4,172042;5,096
1023;4,1748;2,61;4,1748;2,869;4,176107;4,471;4,176107;5,063
1024;4,178902;2,665;4,178902;2,938;4,180197;4,527;4,180197;5,028
1025;4,183009;2,719;4,183009;3,009;4,184288;4,58;4,184288;4,995
1026;4,18711;2,773;4,18711;3,08;4,188362;4,63;4,188362;4,989
1027;4,191246;2,827;4,191246;3,149;4,192467;4,677;4,192467;5,001
1028;4,195276;2,879;4,195276;3,206;4,196572;4,721;4,196572;5,038
1029;4,199397;2,931;4,199397;3,261;4,200674;4,762;4,200674;5,092
1030;4,203487;2,983;4,203487;3,311;4,204753;4,799;4,204753;5,153
1031;4,207588;3,035;4,207588;3,352;4,208864;4,834;4,208864;5,216
1032;4,211668;3,085;4,211668;3,4;4,212965;4,865;4,212965;5,285
1033;4,215776;3,136;4,215776;3,452;4,217043;4,893;4,217043;5,362
1034;4,21985;3,185;4,21985;3,511;4,221153;4,918;4,221153;5,432
1035;4,223943;3,235;4,223943;3,566;4,225231;4,94;4,225231;5,492
1036;4,228058;3,284;4,228058;3,637;4,229336;4,958;4,229336;5,53
1037;4,232165;3,332;4,232165;3,713;4,23344;4,973;4,23344;5,555
1038;4,236244;3,379;4,236244;3,796;4,237518;4,985;4,237518;5,565
1039;4,240356;3,427;4,240356;3,888;4,241639;4,993;4,241639;5,566
1040;4,244433;3,473;4,244433;3,992;4,245734;4,998;4,245734;5,555
1041;4,248537;3,519;4,248537;4,099;4,249833;5;4,249833;5,537
1042;4,252616;3,564;4,252616;4,196;4,253912;4,998;4,253912;5,515
1043;4,256721;3,609;4,256721;4,295;4,258061;4,994;4,258061;5,495
1044;4,260842;3,654;4,260842;4,383;4,2621;4,986;4,2621;5,48
1045;4,26493;3,697;4,26493;4,462;4,266207;4,974;4,266207;5,47
1046;4,269006;3,74;4,269006;4,517;4,270308;4,959;4,270308;5,469
1047;4,27311;3,783;4,27311;4,569;4,274404;4,941;4,274404;5,474
1048;4,277247;3,825;4,277247;4,612;4,2785;4,92;4,2785;5,487
1049;4,2813;3,866;4,2813;4,649;4,282573;4,896;4,282573;5,502
1050;4,285378;3,906;4,285378;4,671;4,286677;4,868;4,286677;5,516
1051;4,289485;3,946;4,289485;4,689;4,290779;4,837;4,290779;5,527
1052;4,293591;3,985;4,293591;4,706;4,294882;4,803;4,294882;5,523
1053;4,297694;4,024;4,297694;4,717;4,29896;4,765;4,29896;5,504
1054;4,301772;4,061;4,301772;4,728;4,303073;4,725;4,303073;5,473
1055;4,305874;4,099;4,305874;4,733;4,307157;4,681;4,307157;5,442
1056;4,309997;4,135;4,309997;4,751;4,311255;4,634;4,311255;5,413
1057;4,314069;4,171;4,314069;4,778;4,315333;4,585;4,315333;5,379
1058;4,318165;4,206;4,318165;4,819;4,319431;4,532;4,319431;5,341
1059;4,322244;4,24;4,322244;4,86;4,323546;4,476;4,323546;5,302
1060;4,326359;4,274;4,326359;4,903;4,327621;4,417;4,327621;5,272
1061;4,330436;4,307;4,330436;4,948;4,331725;4,355;4,331725;5,243
1062;4,334561;4,34;4,334561;4,995;4,335846;4,29;4,335846;5,222
1063;4,338642;4,371;4,338642;5,045;4,339913;4,223;4,339913;5,206
1064;4,342746;4,402;4,342746;5,083;4,344041;4,152;4,344041;5,186
1065;4,346823;4,432;4,346823;5,112;4,348131;4,079;4,348131;5,158
1066;4,350925;4,462;4,350925;5,139;4,352207;4,004;4,352207;5,127
1067;4,355047;4,49;4,355047;5,173;4,356324;3,925;4,356324;5,092
1068;4,359115;4,518;4,359115;5,205;4,360414;3,844;4,360414;5,053
1069;4,363242;4,546;4,363242;5,232;4,364517;3,761;4,364517;5,003
1070;4,367301;4,572;4,367301;5,253;4,368605;3,675;4,368605;4,943
1071;4,371405;4,597;4,371405;5,265;4,372699;3,586;4,372699;4,879
1072;4,375509;4,622;4,375509;5,27;4,376802;3,495;4,376802;4,824
1073;4,379614;4,647;4,379614;5,275;4,380905;3,402;4,380905;4,772
1074;4,383692;4,67;4,383692;5,286;4,385042;3,306;4,385042;4,712
1075;4,387804;4,693;4,387804;5,296;4,389072;3,21;4,389072;4,645
1076;4,391877;4,714;4,391877;5,305;4,393176;3,11;4,393176;4,577
1077;4,395974;4,735;4,395974;5,309;4,39728;3,008;4,39728;4,512
1078;4,400082;4,756;4,400082;5,311;4,401387;2,904;4,401387;4,45
1079;4,404247;4,775;4,404247;5,308;4,405491;2,798;4,405491;4,385
1080;4,408274;4,794;4,408274;5,321;4,409568;2,691;4,409568;4,318
1081;4,412352;4,812;4,412352;5,35;4,413695;2,58;4,413695;4,223
1082;4,416482;4,829;4,416482;5,395;4,417787;2,469;4,417787;4,106
1083;4,420558;4,845;4,420558;5,442;4,421882;2,357;4,421882;3,966
1084;4,42464;4,861;4,42464;5,489;4,42596;2,243;4,42596;3,82
1085;4,428744;4,875;4,428744;5,526;4,430102;2,126;4,430102;3,667
1086;4,432852;4,889;4,432852;5,55;4,434183;2,009;4,434183;3,5
1087;4,436925;4,902;4,436925;5,562;4,438259;1,891;4,438259;3,32
1088;4,441029;4,914;4,441029;5,56;4,442357;1,772;4,442357;3,133
1089;4,445132;4,926;4,445132;5,552;4,446465;1,65;4,446465;2,948
1090;4,449244;4,937;4,449244;5,535;4,450544;1,529;4,450544;2,756
1091;4,453326;4,946;4,453326;5,518;4,454665;1,405;4,454665;2,563
1092;4,457402;4,955;4,457402;5,51;4,458751;1,281;4,458751;2,372
1093;4,461506;4,963;4,461506;5,512;4,462831;1,157;4,462831;2,177
1094;4,465612;4,971;4,465612;5,525;4,466933;1,031;4,466933;1,984
1095;4,469717;4,977;4,469717;5,542;4,471042;0,905;4,471042;1,797
1096;4,473794;4,983;4,473794;5,561;4,475123;0,778;4,475123;1,632
1097;4,477899;4,988;4,477899;5,579;4,479229;0,651;4,479229;1,491
1098;4,481983;4,992;4,481983;5,596;4,48331;0,523;4,48331;1,364
1099;4,48608;4,995;4,48608;5,611;4,487413;0,395;4,487413;1,246
1100;4,49024;4,998;4,49024;5,621;4,491538;0,266;4,491538;1,143
1101;4,494274;4,999;4,494274;5,626;4,4956;0,138;4,4956;1,048
1102;4,498375;5;4,498375;5,623;4,499697;0,01;4,499697;0,954
1103;4,502479;5;4,502479;5,614;4,503775;-0,119;4,503775;0,869
1104;4,506589;4,999;4,506589;5,601;4,507922;-0,249;4,507922;0,772
1105;4,51067;4,997;4,51067;5,588;4,51204;-0,378;4,51204;0,658
1106;4,51477;4,995;4,51477;5,576;4,51607;-0,504;4,51607;0,536
1107;4,518846;4,991;4,518846;5,573;4,520175;-0,632;4,520175;0,419
1108;4,522959;4,987;4,522959;5,575;4,524293;-0,76;4,524293;0,292
1109;4,52707;4,982;4,52707;5,583;4,52837;-0,887;4,52837;0,151
1110;4,531134;4,976;4,531134;5,593;4,532463;-1,013;4,532463;0
1111;4,53524;4,969;4,53524;5,602;4,536541;-1,138;4,536541;-0,171
1112;4,539326;4,962;4,539326;5,608;4,540644;-1,263;4,540644;-0,366
1113;4,543434;4,954;4,543434;5,609;4,544776;-1,388;4,544776;-0,588
1114;4,547532;4,944;4,547532;5,607;4,548853;-1,511;4,548853;-0,842
1115;4,551613;4,934;4,551613;5,602;4,552959;-1,633;4,552959;-1,132
1116;4,555713;4,924;4,555713;5,598;4,557061;-1,754;4,557061;-1,444
1117;4,559793;4,912;4,559793;5,594;4,561121;-1,873;4,561121;-1,779
1118;4,563901;4,9;4,563901;5,592;4,565227;-1,992;4,565227;-2,125
1119;4,568;4,886;4,568;5,589;4,569333;-2,11;4,569333;-2,468
1120;4,572104;4,872;4,572104;5,576;4,57341;-2,225;4,57341;-2,771
1121;4,576243;4,857;4,576243;5,555;4,577515;-2,34;4,577515;-3,021
1122;4,580297;4,842;4,580297;5,528;4,581591;-2,452;4,581591;-3,189
1123;4,584374;4,825;4,584374;5,505;4,585713;-2,564;4,585713;-3,273
1124;4,588495;4,808;4,588495;5,489;4,589806;-2,674;4,589806;-3,281
1125;4,592585;4,79;4,592585;5,485;4,593905;-2,782;4,593905;-3,218
1126;4,596665;4,771;4,596665;5,493;4,598038;-2,889;4,598038;-3,105
1127;4,600767;4,752;4,600767;5,506;4,60207;-2,991;4,60207;-2,967
1128;4,604893;4,731;4,604893;5,522;4,606173;-3,094;4,606173;-2,833
1129;4,60898;4,71;4,60898;5,536;4,61028;-3,194;4,61028;-2,72
1130;4,613053;4,688;4,613053;5,543;4,614357;-3,291;4,614357;-2,651
1131;4,617157;4,665;4,617157;5,531;4,618492;-3,388;4,618492;-2,637
1132;4,621238;4,642;4,621238;5,501;4,622565;-3,481;4,622565;-2,683
1133;4,625348;4,617;4,625348;5,459;4,62667;-3,572;4,62667;-2,788
1134;4,629453;4,592;4,629453;5,42;4,630747;-3,661;4,630747;-2,944
1135;4,633556;4,566;4,633556;5,384;4,634853;-3,748;4,634853;-3,129
1136;4,637639;4,54;4,637639;5,359;4,638955;-3,832;4,638955;-3,326
1137;4,641744;4,512;4,641744;5,347;4,643036;-3,913;4,643036;-3,509
1138;4,645845;4,484;4,645845;5,343;4,647164;-3,992;4,647164;-3,676
1139;4,649921;4,456;4,649921;5,342;4,651228;-4,068;4,651228;-3,824
1140;4,654019;4,426;4,654019;5,342;4,655346;-4,141;4,655346;-3,947
1141;4,65813;4,396;4,65813;5,343;4,659436;-4,212;4,659436;-4,035
1142;4,662237;4,364;4,662237;5,347;4,66354;-4,28;4,66354;-4,081
1143;4,666346;4,333;4,666346;5,355;4,667616;-4,345;4,667616;-4,103
1144;4,670429;4,3;4,670429;5,363;4,671723;-4,407;4,671723;-4,103
1145;4,674531;4,267;4,674531;5,372;4,675798;-4,466;4,675798;-4,104
1146;4,67861;4,233;4,67861;5,359;4,679919;-4,523;4,679919;-4,099
1147;4,682718;4,199;4,682718;5,327;4,684039;-4,577;4,684039;-4,098
1148;4,686818;4,163;4,686818;5,277;4,6881;-4,627;4,6881;-4,11
1149;4,690921;4,127;4,690921;5,225;4,692197;-4,674;4,692197;-4,145
1150;4,694999;4,091;4,694999;5,174;4,696304;-4,718;4,696304;-4,195
1151;4,699108;4,053;4,699108;5,129;4,700381;-4,759;4,700381;-4,262
1152;4,703237;4,015;4,703237;5,091;4,704486;-4,797;4,704486;-4,348
1153;4,707295;3,977;4,707295;5,062;4,708565;-4,832;4,708565;-4,443
1154;4,711401;3,937;4,711401;5,046;4,7127;-4,863;4,7127;-4,542
1155;4,715475;3,897;4,715475;5,041;4,716772;-4,891;4,716772;-4,652
1156;4,719581;3,857;4,719581;5,034;4,720855;-4,916;4,720855;-4,774
1157;4,723686;3,815;4,723686;5,018;4,72496;-4,938;4,72496;-4,899
1158;4,727764;3,774;4,727764;5;4,729068;-4,957;4,729068;-5,021
1159;4,731876;3,731;4,731876;4,984;4,73315;-4,972;4,73315;-5,13
1160;4,735972;3,688;4,735972;4,962;4,73725;-4,984;4,73725;-5,234
1161;4,740079;3,644;4,740079;4,938;4,74137;-4,993;4,74137;-5,331
1162;4,744162;3,6;4,744162;4,909;4,745446;-4,998;4,745446;-5,42
1163;4,748269;3,555;4,748269;4,882;4,749537;-5;4,749537;-5,492
1164;4,752348;3,509;4,752348;4,854;4,753636;-4,999;4,753636;-5,546
1165;4,756452;3,463;4,756452;4,832;4,757753;-4,994;4,757753;-5,579
1166;4,760546;3,416;4,760546;4,8;4,761827;-4,986;4,761827;-5,59
1167;4,764642;3,369;4,764642;4,76;4,765901;-4,975;4,765901;-5,582
1168;4,768741;3,321;4,768741;4,717;4,770034;-4,96;4,770034;-5,556
1169;4,772844;3,273;4,772844;4,681;4,774126;-4,943;4,774126;-5,52
1170;4,776921;3,224;4,776921;4,644;4,778198;-4,922;4,778198;-5,481
1171;4,781028;3,175;4,781028;4,606;4,782301;-4,897;4,782301;-5,444
1172;4,785131;3,125;4,785131;4,571;4,786406;-4,87;4,786406;-5,412
1173;4,789236;3,074;4,789236;4,524;4,790487;-4,839;4,790487;-5,389
1174;4,793325;3,023;4,793325;4,466;4,794589;-4,805;4,794589;-5,375
1175;4,797398;2,972;4,797398;4,401;4,798692;-4,768;4,798692;-5,362
