temps;MDR;TRH1;EFN
0014.945;04708;04691; 00334
0014.963;04704;04597; 00334
0014.979;04701;04597; 00334
0014.993;04701;04597; 00324
0015.006;04694;04597; 00324
0015.035;04690;04597; 00324
0015.054;04687;04597; 00324
0015.070;04683;04507; 00324
0015.083;04676;04507; 00324
0015.099;04672;04420; 00334
0015.115;04672;04507; 00334
0015.131;04669;04507; 00324
0015.147;04665;04420; 00324
0015.163;04658;04420; 00324
0015.179;04658;04420; 00324
0015.193;04654;04336; 00314
0015.209;04651;04336; 00314
0015.225;04647;04256; 00324
0015.241;04644;04336; 00324
0015.257;04644;04336; 00314
0015.270;04637;04256; 00324
0015.286;04633;04256; 00324
0015.305;04629;04256; 00314
0015.318;04629;04179; 00314
0015.334;04626;04179; 00314
0015.350;04622;04179; 00314
0015.366;04619;04104; 00314
0015.382;04612;04104; 00314
0015.395;04612;04104; 00324
0015.411;04608;04104; 00314
0015.427;04605;04032; 00314
0015.443;04601;04032; 00314
0015.459;04597;04032; 00314
0015.473;04597;03963; 00314
0015.489;04594;03963; 00314
0015.505;04590;04032; 00314
0015.521;04587;03896; 00314
0015.537;04587;03963; 00314
0015.553;04583;03963; 00314
0015.569;04576;03895; 00314
0015.585;04572;03896; 00314
0015.598;04572;03896; 00314
0015.614;04569;03831; 00314
0015.630;04565;03831; 00324
0015.646;04562;03768; 00314
0015.662;04558;03768; 00314
0015.678;04558;03768; 00314
0015.694;04555;03707; 00324
0015.707;04551;03707; 00324
0015.723;04547;03707; 00314
0015.739;04547;03707; 00324
0015.755;04544;03648; 00324
0015.771;04540;03648; 00314
0015.785;04537;03648; 00314
0015.803;04533;03591; 00304
0015.817;04533;03591; 00304
0015.833;04530;03536; 00304
0015.849;04526;03591; 00304
0015.865;04526;03536; 00294
0015.881;04526;03536; 00294
0015.894;04523;03536; 00304
0015.910;04519;03482; 00294
0015.926;04515;03482; 00294
0015.942;04512;03482; 00304
0015.958;04512;03430; 00294
0015.974;04508;03431; 00294
0015.987;04505;03380; 00294
0016.003;04501;03380; 00294
0016.019;04501;03331; 00294
0016.035;04501;03380; 00294
0016.051;04494;03284; 00294
0016.067;04490;03284; 00294
0016.083;04490;03331; 00294
0016.099;04487;03284; 00294
0016.113;04487;03284; 00294
0016.129;04487;03192; 00284
0016.145;04483;03192; 00284
0016.158;04483;03237; 00284
0016.174;04476;03192; 00284
0016.190;04476;03149; 00284
0016.206;04473;03149; 00284
0016.222;04473;03106; 00284
0016.238;04469;03106; 00284
0016.254;04469;03065; 00284
0016.270;04465;03065; 00284
0016.283;04462;03024; 00284
0016.299;04462;03024; 00294
0016.315;04462;02985; 00284
0016.331;04458;02985; 00284
0016.347;04458;02985; 00284
0016.377;04455;02947; 00284
0016.395;04455;02909; 00284
0016.409;04451;02873; 00284
0016.438;04448;02873; 00284
0016.457;04448;02873; 00284
0016.473;04444;02838; 00284
0016.486;04444;02803; 00284
0016.502;04444;02803; 00284
0016.518;04440;02769; 00284
0016.534;04440;02769; 00284
0016.550;04437;02736; 00284
0016.566;04437;02736; 00284
0016.582;04437;02704; 00284
0016.595;04437;02704; 00284
0016.611;04433;02673; 00284
0016.627;04433;02673; 00284
0016.643;04433;02642; 00284
0016.659;04430;02642; 00284
0016.675;04430;02612; 00284
0016.689;04430;02612; 00284
0016.707;04426;02582; 00284
0016.721;04426;02583; 00284
0016.737;04426;02583; 00284
0016.753;04426;02554; 00284
0016.769;04426;02526; 00284
0016.785;04423;02526; 00284
0016.798;04423;02498; 00284
0016.814;04423;02498; 00284
0016.830;04423;02471; 00284
0016.846;04423;02471; 00284
0016.862;04419;02471; 00284
0016.875;04419;02445; 00284
0016.891;04419;02445; 00284
0016.907;04419;02419; 00284
0016.923;04419;02394; 00284
0016.939;04419;02419; 00284
0016.955;04419;02394; 00284
0016.971;04419;02370; 00284
0016.987;04416;02369; 00284
0017.001;04416;02369; 00284
0017.019;04416;02370; 00284
0017.033;04416;02345; 00284
0017.049;04416;02345; 00284
0017.078;04416;02322; 00284
0017.094;04416;02322; 00284
0017.110;04416;02322; 00284
0017.126;04416;02298; 00284
0017.142;04416;02276; 00284
0017.158;04416;02299; 00284
0017.174;04416;02276; 00284
0017.187;04416;02276; 00284
0017.203;04416;02276; 00284
0017.219;04416;02253; 00284
0017.235;04416;02254; 00284
0017.251;04416;02253; 00284
0017.267;04419;02276; 00284
0017.283;04419;02232; 00275
0017.299;04419;02231; 00275
0017.313;04419;02254; 00275
0017.329;04419;02231; 00275
0017.345;04419;02232; 00275
0017.361;04419;02254; 00275
0017.374;04419;02232; 00275
0017.390;04419;02232; 00275
0017.406;04423;02232; 00275
0017.422;04423;02254; 00275
0017.438;04423;02232; 00275
0017.454;04423;02232; 00275
0017.470;04423;02232; 00275
0017.486;04426;02232; 00275
0017.499;04426;02254; 00275
0017.515;04426;02232; 00275
0017.531;04426;02232; 00275
0017.547;04430;02232; 00275
0017.563;04430;02254; 00275
0017.577;04430;02232; 00275
0017.593;04433;02254; 00275
0017.611;04433;02254; 00275
0017.625;04433;02254; 00275
0017.641;04437;02254; 00275
0017.657;04437;02276; 00275
0017.673;04437;02276; 00275
0017.686;04437;02276; 00284
0017.702;04440;02299; 00275
0017.718;04440;02276; 00275
0017.734;04444;02299; 00275
0017.750;04444;02322; 00275
0017.779;04448;02322; 00265
0017.811;04448;02322; 00265
0017.827;04451;02346; 00265
0017.843;04455;02370; 00265
0017.859;04458;02346; 00265
0017.875;04458;02370; 00265
0017.891;04458;02394; 00265
0017.907;04462;02394; 00265
0017.921;04462;02394; 00265
0017.937;04462;02420; 00265
0017.953;04462;02445; 00255
0017.969;04465;02445; 00255
0017.985;04469;02445; 00255
0017.998;04469;02472; 00255
0018.017;04473;02499; 00255
0018.030;04473;02498; 00255
0018.046;04476;02499; 00255
0018.062;04476;02554; 00255
0018.078;04480;02526; 00255
0018.091;04480;02554; 00255
0018.107;04483;02583; 00255
0018.123;04487;02583; 00255
0018.139;04487;02612; 00255
0018.155;04490;02642; 00265
0018.171;04490;02642; 00255
0018.187;04494;02642; 00265
0018.201;04498;02673; 00255
0018.219;04501;02705; 00255
0018.233;04501;02705; 00255
0018.249;04501;02737; 00255
0018.265;04505;02770; 00255
0018.278;04508;02770; 00255
0018.294;04512;02803; 00255
0018.310;04512;02803; 00255
0018.326;04515;02803; 00255
0018.342;04519;02838; 00255
0018.358;04523;02874; 00255
0018.374;04523;02874; 00255
0018.387;04526;02874; 00255
0018.403;04526;02947; 00255
0018.419;04530;02910; 00255
0018.435;04533;02947; 00255
0018.451;04537;02986; 00255
0018.481;04540;02986; 00255
0018.497;04540;03025; 00255
0018.513;04544;03065; 00255
0018.529;04547;03065; 00265
0018.545;04551;03107; 00265
0018.561;04555;03107; 00255
0018.577;04558;03107; 00255
0018.590;04558;03149; 00255
0018.606;04562;03149; 00255
0018.622;04565;03193; 00265
0018.638;04569;03238; 00255
0018.654;04569;03238; 00265
0018.670;04572;03238; 00265
0018.686;04576;03238; 00255
0018.699;04583;03332; 00265
0018.715;04587;03332; 00255
0018.731;04587;03332; 00265
0018.747;04590;03381; 00255
0018.763;04594;03381; 00255
0018.777;04597;03431; 00255
0018.793;04597;03431; 00255
0018.809;04601;03484; 00255
0018.825;04605;03484; 00265
0018.841;04608;03537; 00255
0018.857;04612;03537; 00255
0018.873;04612;03537; 00255
0018.889;04619;03592; 00255
0018.902;04622;03649; 00255
0018.921;04626;03649; 00255
0018.934;04626;03649; 00255
0018.950;04629;03649; 00265
0018.966;04633;03708; 00265
0018.979;04637;03769; 00255
0018.995;04637;03769; 00255
0019.011;04644;03769; 00255
0019.027;04647;03769; 00255
0019.043;04651;03832; 00255
0019.059;04654;03832; 00255
0019.075;04658;03832; 00255
0019.089;04658;03897; 00255
0019.105;04665;03897; 00255
0019.121;04669;03964; 00255
0019.137;04669;03964; 00255
0019.153;04672;04034; 00255
0019.169;04676;04034; 00265
0019.182;04683;04034; 00255
0019.198;04683;04106; 00255
0019.214;04690;04106; 00255
0019.230;04694;04106; 00255
0019.246;04701;04180; 00265
0019.270;04704;04180; 00265
0019.278;04704;04180; 00255
0019.291;04708;04180; 00255
0019.307;04712;04258; 00265
0019.323;04712;04338; 00255
0019.339;04719;04258; 00255
0019.355;04722;04338; 00255
0019.385;04726;04422; 00255
0019.401;04729;04422; 00255
0019.417;04736;04422; 00255
0019.433;04740;04422; 00255
0019.449;04744;04422; 00255
0019.465;04744;04508; 00265
0019.481;04751;04508; 00255
0019.494;04754;04508; 00255
0019.510;04758;04508; 00265
0019.526;04758;04598; 00275
0019.542;04761;04598; 00275
0019.558;04769;04598; 00265
0019.574;04772;04692; 00284
0019.590;04776;04598; 00284
0019.606;04776;04693; 00284
0019.619;04779;04693; 00284
0019.635;04783;04693; 00284
0019.651;04786;04693; 00275
0019.667;04790;04693; 00284
0019.681;04790;04693; 00275
0019.697;04797;04791; 00275
0019.713;04801;04790; 00265
0019.729;04804;04790; 00265
0019.745;04804;04791; 00265
0019.761;04808;04892; 00275
0019.777;04815;04790; 00284
0019.793;04818;04790; 00304
0019.806;04818;04892; 00314
0019.822;04822;04892; 00314
0019.838;04829;04892; 00314
0019.854;04833;04892; 00324
0019.867;04836;04892; 00324
0019.883;04836;04999; 00324
0019.902;04840;04892; 00334
0019.915;04847;04999; 00324
0019.931;04851;04999; 00343
0019.948;04851;04999; 00353
0019.963;04854;04999; 00334
0019.979;04858;04999; 00343
0019.995;04865;04999; 00343
0020.009;04868;04999; 00353
0020.025;04868;04999; 00353
0020.041;04872;05110; 00343
0020.057;04876;05110; 00353
0020.073;04883;05110; 00343
0020.102;04886;05226; 00343
0020.121;04886;05226; 00343
0020.137;04890;05225; 00343
0020.150;04890;05226; 00343
0020.166;04901;05226; 00353
0020.179;04904;05348; 00343
0020.198;04908;05226; 00353
0020.211;04908;05226; 00353
0020.227;04911;05347; 00343
0020.243;04922;05347; 00343
0020.259;04922;05475; 00353
0020.275;04925;05348; 00353
0020.291;04929;05348; 00353
0020.305;04929;05348; 00353
0020.321;04933;05475; 00343
0020.337;04936;05476; 00353
0020.353;04936;05475; 00353
0020.369;04940;05609; 00353
0020.382;04947;05476; 00343
0020.398;04950;05475; 00353
0020.414;04950;05475; 00353
0020.430;04954;05608; 00343
0020.446;04958;05608; 00353
0020.462;04961;05609; 00353
0020.478;04965;05609; 00353
0020.491;04965;05608; 00353
0020.507;04968;05609; 00343
0020.523;04972;05608; 00353
0020.539;04975;05609; 00343
0020.555;04975;05609; 00353
0020.571;04983;05749; 00353
0020.585;04986;05749; 00353
0020.603;04990;05749; 00353
0020.617;04997;05749; 00353
0020.633;04997;05750; 00353
0020.649;05000;05749; 00353
0020.665;05004;05749; 00353
0020.681;05007;05749; 00353
0020.694;05007;05749; 00343
0020.710;05011;05749; 00353
0020.729;05015;05749; 00363
0020.742;05018;05749; 00363
0020.758;05018;05750; 00363
0020.787;05025;05749; 00373
0020.803;05025;05897; 00373
0020.819;05032;05897; 00373
0020.835;05032;05896; 00373
0020.852;05036;05897; 00373
0020.867;05040;05896; 00383
0020.883;05040;05749; 00383
0020.897;05040;05897; 00383
0020.913;05043;05896; 00383
0020.929;05047;05897; 00373
0020.945;05050;05897; 00383
0020.977;05054;05897; 00373
0020.990;05057;05897; 00383
0021.006;05057;06052; 00392
0021.025;05061;06052; 00402
0021.038;05061;06052; 00392
0021.054;05065;06052; 00383
0021.070;05068;06052; 00392
0021.083;05072;05897; 00402
0021.099;05072;06052; 00422
0021.115;05072;06052; 00422
0021.131;05075;06052; 00412
0021.147;05079;06052; 00392
0021.163;05082;06216; 00402
0021.179;05082;06216; 00402
0021.193;05082;06052; 00412
0021.209;05086;06216; 00432
0021.225;05089;06052; 00422
0021.241;05089;06052; 00432
0021.257;05089;06216; 00422
0021.270;05093;06216; 00422
0021.286;05097;06216; 00412
0021.302;05097;06216; 00412
0021.318;05097;06216; 00412
0021.334;05100;06216; 00392
0021.350;05100;06216; 00402
0021.366;05104;06216; 00392
0021.382;05104;06216; 00392
0021.395;05107;06216; 00392
0021.414;05107;06216; 00412
0021.427;05111;06216; 00422
0021.443;05111;06216; 00432
0021.459;05114;06216; 00451
0021.483;05114;06388; 00461
0021.505;05118;06216; 00461
0021.521;05118;06388; 00471
0021.537;05118;06216; 00490
0021.553;05122;06216; 00490
0021.569;05122;06216; 00500
0021.585;05122;06216; 00510
0021.598;05122;06216; 00510
0021.633;05129;06216; 00520
0021.646;05129;06388; 00530
0021.662;05129;06216; 00540
0021.678;05129;06216; 00530
0021.694;05129;06388; 00549
0021.707;05132;06216; 00540
0021.737;05132;06216; 00549
0021.755;05132;06216; 00549
0021.771;05136;06389; 00559
0021.785;05136;06216; 00549
0021.801;05136;06216; 00569
0021.817;05136;06216; 00569
0021.833;05136;06216; 00569
0021.849;05136;06216; 00579
0021.865;05139;06389; 00579
0021.881;05139;06216; 00579
0021.897;05139;06216; 00589
0021.910;05139;06216; 00579
0021.926;05139;06216; 00589
0021.942;05139;06389; 00579
0021.958;05139;06389; 00569
0021.974;05143;06389; 00569
0021.987;05143;06216; 00559
0022.003;05143;06216; 00549
0022.019;05143;06216; 00549
0022.035;05143;06389; 00549
0022.051;05143;06389; 00540
0022.067;05143;06389; 00540
0022.081;05143;06389; 00540
0022.097;05143;06389; 00540
0022.113;05143;06216; 00530
0022.129;05143;06216; 00530
0022.145;05143;06389; 00520
0022.161;05143;06389; 00510
0022.177;05143;06389; 00510
0022.193;05143;06216; 00510
0022.209;05143;06216; 00520
0022.222;05143;06389; 00520
0022.238;05143;06389; 00530
0022.254;05143;06389; 00520
0022.270;05143;06389; 00520
0022.286;05139;06216; 00530
0022.299;05139;06389; 00520
0022.315;05139;06389; 00520
0022.331;05139;06216; 00520
0022.347;05139;06389; 00510
0022.363;05139;06389; 00500
0022.379;05139;06389; 00500
0022.395;05136;06216; 00500
0022.409;05136;06389; 00500
0022.427;05136;06390; 00500
0022.441;05136;06389; 00500
0022.457;05136;06390; 00510
0022.473;05132;06389; 00520
0022.502;05132;06216; 00520
0022.518;05132;06389; 00510
0022.534;05129;06389; 00510
0022.550;05129;06216; 00490
0022.566;05129;06389; 00481
0022.582;05129;06216; 00490
0022.598;05125;06216; 00500
0022.614;05125;06390; 00500
0022.628;05125;06216; 00510
0022.644;05122;06389; 00520
0022.660;05122;06216; 00520
0022.676;05122;06217; 00520
0022.691;05118;06217; 00530
0022.705;05118;06216; 00520
0022.721;05118;06216; 00530
0022.737;05114;06390; 00520
0022.753;05114;06217; 00500
0022.769;05114;06217; 00510
0022.785;05111;06217; 00510
0022.798;05111;06390; 00500
0022.814;05107;06216; 00510
0022.830;05107;06216; 00500
0022.846;05107;06216; 00490
0022.862;05104;06390; 00500
0022.875;05100;06216; 00490
0022.891;05100;06217; 00481
0022.907;05100;06216; 00471
0022.923;05097;06216; 00471
0022.940;05097;06217; 00471
0022.955;05093;06217; 00481
0022.971;05093;06053; 00500
0022.985;05089;06217; 00500
0023.001;05089;06217; 00500
0023.017;05086;06216; 00520
0023.033;05086;06216; 00520
0023.049;05082;06216; 00530
0023.065;05082;06216; 00540
0023.078;05079;06054; 00540
0023.094;05075;06216; 00540
0023.110;05075;06217; 00549
0023.126;05072;06053; 00549
0023.142;05072;06217; 00540
0023.158;05068;06217; 00559
0023.174;05068;06053; 00549
0023.188;05065;06054; 00520
0023.204;05061;06053; 00520
0023.220;05057;06217; 00490
0023.236;05057;06054; 00461
0023.252;05054;06217; 00471
0023.268;05050;06053; 00481
0023.284;05047;06054; 00481
0023.297;05047;06217; 00490
0023.316;05043;06053; 00510
0023.329;05043;06054; 00500
0023.345;05040;06054; 00490
0023.361;05036;06054; 00471
0023.377;05032;06054; 00461
0023.390;05032;05899; 00461
0023.406;05032;06054; 00471
0023.422;05029;06053; 00481
0023.438;05025;06054; 00481
0023.454;05025;05899; 00481
0023.470;05018;06054; 00471
0023.483;05015;05899; 00481
0023.499;05011;05899; 00481
0023.516;05007;05898; 00481
0023.532;05007;05899; 00490
0023.548;05004;05899; 00481
0023.563;05000;05898; 00490
0023.577;04997;05898; 00481
0023.593;04997;05899; 00481
0023.609;04993;05899; 00471
0023.625;04990;05899; 00481
0023.641;04986;05751; 00471
0023.657;04983;05899; 00471
0023.673;04983;05751; 00461
0023.689;04975;05899; 00461
0023.702;04972;05751; 00451
0023.718;04968;05898; 00461
0023.734;04968;05899; 00451
0023.750;04965;05751; 00451
0023.766;04961;05751; 00441
0023.796;04954;05751; 00441
0023.812;04954;05751; 00441
0023.828;04950;05751; 00441
0023.844;04947;05751; 00441
0023.860;04940;05611; 00432
0023.876;04936;05611; 00432
0023.889;04936;05751; 00432
0023.905;04933;05611; 00432
0023.921;04929;05611; 00441
0023.937;04929;05751; 00432
0023.953;04925;05611; 00432
0023.969;04922;05611; 00422
0023.985;04915;05611; 00432
0024.001;04911;05611; 00422
0024.014;04911;05611; 00422
0024.030;04908;05611; 00422
0024.046;04904;05611; 00422
0024.062;04901;05611; 00412
0024.076;04901;05611; 00412
0024.092;04893;05611; 00402
0024.110;04890;05478; 00412
0024.124;04886;05477; 00412
0024.140;04883;05611; 00412
0024.156;04883;05477; 00402
0024.172;04876;05477; 00412
0024.188;04872;05477; 00402
0024.201;04868;05350; 00392
0024.217;04868;05350; 00402
0024.233;04865;05478; 00392
0024.249;04858;05478; 00392
0024.265;04854;05350; 00392
0024.278;04851;05350; 00402
0024.294;04851;05350; 00402
0024.310;04847;05350; 00392
0024.326;04840;05350; 00392
0024.342;04836;05350; 00402
0024.358;04836;05228; 00392
0024.374;04833;05229; 00392
0024.390;04829;05229; 00402
0024.404;04822;05228; 00392
0024.420;04818;05229; 00392
0024.436;04818;05112; 00392
0024.452;04808;05112; 00383
0024.465;04808;05112; 00392
0024.481;04804;05113; 00392
0024.497;04804;05112; 00383
0024.513;04801;05112; 00383
0024.529;04797;05001; 00383
0024.545;04790;05112; 00373
0024.561;04786;05001; 00383
0024.577;04786;05001; 00363
0024.590;04783;05001; 00373
0024.606;04779;05001; 00373
0024.622;04776;04895; 00383
0024.638;04776;04895; 00392
0024.654;04772;05001; 00373
0024.670;04769;04895; 00383
0024.686;04761;04793; 00383
0024.700;04758;04895; 00383
0024.716;04758;04895; 00383
0024.732;04754;04793; 00373
0024.748;04751;04793; 00363
0024.764;04744;04793; 00353
0024.777;04744;04793; 00363
0024.793;04740;04793; 00353
0024.809;04736;04695; 00353
0024.825;04729;04695; 00343
0024.841;04729;04695; 00334
0024.857;04726;04695; 00324
0024.873;04722;04695; 00324
0024.889;04719;04695; 00324
0024.902;04712;04602; 00324
0024.918;04712;04695; 00324
0024.934;04708;04601; 00324
0024.950;04704;04602; 00334
0024.966;04701;04601; 00324
0024.980;04701;04602; 00324
0024.996;04694;04602; 00324
0025.012;04690;04511; 00324
0025.028;04687;04511; 00324
0025.044;04683;04511; 00314
0025.060;04676;04511; 00314
0025.076;04672;04511; 00314
0025.089;04672;04425; 00314
0025.108;04669;04424; 00324
0025.121;04669;04425; 00324
0025.137;04665;04341; 00304
0025.153;04658;04341; 00304
0025.166;04654;04341; 00304
0025.182;04654;04341; 00294
0025.198;04651;04341; 00294
0025.214;04647;04341; 00304
0025.230;04644;04341; 00294
0025.246;04637;04261; 00294
0025.262;04637;04261; 00304
0025.278;04633;04261; 00304
0025.292;04629;04261; 00304
0025.310;04626;04183; 00294
0025.324;04626;04261; 00304
0025.340;04622;04184; 00294
0025.356;04619;04109; 00294
0025.385;04612;04109; 00294
0025.401;04608;04109; 00294
0025.417;04605;04037; 00294
0025.433;04601;04037; 00294
0025.449;04597;04037; 00304
0025.465;04597;04037; 00304
0025.478;04594;04037; 00294
0025.494;04590;03967; 00294
0025.510;04587;03967; 00294
0025.526;04587;03967; 00304
0025.542;04583;03900; 00294
0025.558;04576;03900; 00304
0025.574;04572;03835; 00294
0025.590;04569;03835; 00304
0025.604;04569;03900; 00294
0025.620;04565;03835; 00294
0025.636;04562;03835; 00294
0025.652;04558;03772; 00304
0025.668;04555;03772; 00304
0025.681;04555;03772; 00304
0025.697;04551;03711; 00304
0025.713;04547;03711; 00304
0025.729;04544;03711; 00304
0025.745;04544;03711; 00294
0025.761;04540;03652; 00294
0025.777;04537;03652; 00294
0025.793;04533;03595; 00294
0025.809;04530;03595; 00304
0025.822;04530;03595; 00294
0025.838;04526;03540; 00294
0025.854;04526;03540; 00294
0025.870;04526;03486; 00284
0025.884;04523;03486; 00275
0025.900;04519;03486; 00265
0025.916;04515;03434; 00265
0025.932;04512;03434; 00255
0025.948;04512;03434; 00255
0025.964;04508;03384; 00255
0025.977;04505;03335; 00255
0025.993;04501;03335; 00255
0026.012;04501;03335; 00255
0026.025;04501;03287; 00255
0026.041;04498;03287; 00255
0026.057;04494;03241; 00265
0026.086;04490;03241; 00265
0026.102;04487;03196; 00255
0026.118;04487;03196; 00255
0026.134;04483;03152; 00265
0026.150;04483;03109; 00255
0026.166;04480;03109; 00255
0026.182;04476;03068; 00265
0026.196;04476;03068; 00255
0026.212;04476;03068; 00265
0026.228;04469;03068; 00255
0026.244;04469;03028; 00255
0026.260;04462;03028; 00255
0026.276;04462;02988; 00255
0026.292;04462;02950; 00255
0026.305;04462;02950; 00255
0026.321;04458;02950; 00255
0026.337;04458;02913; 00255
0026.353;04458;02913; 00255
0026.369;04455;02876; 00255
0026.385;04451;02876; 00255
0026.398;04451;02841; 00255
0026.414;04448;02806; 00265
0026.430;04448;02806; 00255
0026.446;04448;02772; 00255
0026.462;04444;02772; 00255
0026.478;04444;02739; 00255
0026.494;04444;02739; 00255
0026.508;04440;02739; 00255
0026.524;04440;02707; 00255
0026.540;04437;02675; 00255
0026.556;04437;02675; 00255
0026.569;04437;02645; 00255
0026.585;04437;02676; 00255
0026.601;04433;02645; 00255
0026.617;04433;02615; 00255
0026.636;04430;02585; 00255
0026.649;04430;02585; 00255
0026.665;04430;02557; 00255
0026.681;04430;02557; 00255
0026.694;04426;02529; 00255
0026.710;04426;02529; 00255
0026.726;04426;02501; 00255
0026.742;04426;02501; 00255
0026.758;04423;02501; 00255
0026.788;04423;02474; 00255
0026.804;04423;02448; 00255
0026.820;04423;02448; 00255
0026.836;04419;02448; 00255
0026.852;04419;02422; 00265
0026.868;04419;02397; 00255
0026.881;04419;02397; 00255
0026.900;04419;02397; 00255
0026.916;04419;02372; 00255
0026.929;04419;02372; 00255
0026.945;04419;02348; 00255
0026.961;04416;02348; 00255
0026.977;04416;02324; 00255
0026.993;04416;02348; 00265
0027.006;04416;02324; 00265
0027.022;04416;02324; 00255
0027.038;04416;02301; 00265
0027.054;04416;02301; 00255
0027.068;04416;02301; 00255
0027.084;04416;02301; 00255
0027.100;04416;02278; 00255
0027.116;04416;02278; 00245
0027.132;04416;02256; 00245
0027.148;04416;02278; 00245
0027.164;04416;02256; 00245
0027.180;04416;02278; 00245
0027.196;04416;02256; 00245
0027.212;04416;02234; 00245
0027.225;04416;02256; 00245
0027.241;04416;02234; 00245
0027.257;04419;02234; 00255
0027.273;04419;02234; 00255
0027.286;04419;02234; 00245
0027.302;04419;02234; 00245
0027.318;04419;02234; 00245
0027.334;04419;02213; 00245
0027.350;04419;02213; 00235
0027.366;04419;02234; 00235
0027.382;04423;02192; 00235
0027.396;04423;02213; 00235
0027.412;04423;02213; 00235
0027.428;04423;02213; 00235
0027.444;04426;02213; 00235
0027.460;04426;02234; 00235
0027.476;04426;02213; 00235
0027.489;04426;02213; 00245
0027.505;04426;02213; 00245
0027.521;04430;02213; 00235
0027.537;04430;02213; 00235
0027.553;04430;02234; 00235
0027.569;04430;02234; 00235
0027.582;04433;02234; 00235
0027.601;04433;02234; 00235
0027.614;04433;02234; 00235
0027.630;04437;02256; 00245
0027.646;04437;02234; 00235
0027.662;04437;02278; 00235
0027.678;04440;02256; 00235
0027.708;04440;02278; 00245
0027.724;04440;02301; 00235
0027.740;04444;02301; 00235
0027.756;04444;02278; 00235
0027.772;04448;02324; 00235
0027.785;04448;02301; 00235
0027.801;04451;02325; 00235
0027.817;04451;02324; 00235
0027.833;04451;02348; 00235
0027.849;04455;02348; 00235
0027.865;04458;02372; 00235
0027.881;04458;02348; 00235
0027.894;04458;02397; 00235
0027.910;04462;02372; 00235
0027.926;04462;02397; 00235
0027.942;04465;02422; 00235
0027.958;04465;02422; 00235
0027.972;04469;02448; 00245
0027.988;04469;02448; 00235
0028.004;04473;02448; 00235
0028.020;04476;02475; 00235
0028.036;04476;02474; 00235
0028.052;04480;02529; 00235
0028.068;04483;02501; 00235
0028.084;04483;02529; 00245
0028.097;04483;02557; 00235
0028.113;04487;02557; 00245
0028.129;04487;02557; 00235
0028.145;04490;02615; 00235
0028.161;04494;02586; 00235
0028.174;04494;02615; 00235
0028.190;04498;02645; 00245
0028.209;04501;02645; 00235
0028.222;04501;02676; 00245
0028.238;04501;02676; 00235
0028.254;04505;02740; 00235
0028.270;04508;02707; 00245
0028.284;04512;02740; 00245
0028.300;04512;02773; 00235
0028.316;04515;02773; 00235
0028.332;04515;02806; 00235
0028.348;04519;02841; 00235
0028.364;04523;02841; 00235
0028.380;04526;02841; 00245
0028.409;04530;02877; 00235
0028.425;04530;02913; 00235
0028.441;04533;02950; 00235
0028.457;04537;02951; 00235
0028.473;04540;02989; 00245
0028.486;04540;02989; 00245
0028.502;04544;02989; 00235
0028.518;04547;03028; 00235
0028.534;04551;03069; 00235
0028.550;04555;03028; 00235
0028.566;04555;03069; 00235
0028.582;04558;03110; 00245
0028.596;04562;03110; 00245
0028.612;04565;03153; 00245
0028.628;04565;03196; 00245
0028.644;04569;03197; 00245
0028.660;04576;03242; 00245
0028.673;04576;03242; 00245
0028.692;04583;03288; 00235
0028.705;04583;03288; 00235
0028.721;04587;03288; 00235
0028.737;04590;03336; 00245
0028.753;04594;03385; 00235
0028.769;04594;03385; 00245
0028.785;04597;03435; 00245
0028.798;04601;03435; 00245
0028.814;04605;03487; 00245
0028.830;04608;03487; 00245
0028.846;04608;03541; 00235
0028.862;04612;03541; 00245
0028.876;04619;03541; 00235
0028.892;04622;03596; 00235
0028.908;04622;03596; 00226
0028.924;04629;03596; 00235
0028.940;04633;03654; 00235
0028.956;04637;03712; 00226
0028.972;04644;03712; 00226
0028.985;04644;03712; 00235
0029.001;04647;03712; 00235
0029.017;04651;03773; 00235
0029.033;04654;03773; 00235
0029.049;04654;03901; 00226
0029.078;04665;03836; 00226
0029.110;04669;03968; 00235
0029.126;04669;03968; 00235
0029.142;04672;03968; 00235
0029.158;04676;03968; 00235
0029.174;04683;04038; 00235
0029.188;04687;04038; 00226
0029.204;04690;04110; 00226
0029.220;04690;04110; 00235
0029.236;04694;04185; 00235
0029.252;04704;04110; 00235
0029.268;04704;04262; 00235
0029.284;04708;04185; 00235
0029.300;04712;04263; 00235
0029.313;04712;04263; 00235
0029.329;04719;04263; 00235
0029.345;04722;04343; 00235
0029.361;04722;04343; 00235
0029.374;04726;04343; 00235
0029.390;04729;04343; 00226
0029.406;04736;04427; 00226
0029.422;04736;04427; 00226
0029.438;04740;04427; 00235
0029.454;04744;04427; 00235
0029.473;04754;04514; 00235
0029.486;04754;04514; 00245
0029.500;04754;04514; 00235
0029.516;04758;04514; 00235
0029.532;04761;04513; 00255
0029.548;04769;04604; 00255
0029.564;04769;04604; 00255
0029.577;04772;04604; 00255
0029.593;04776;04603; 00265
0029.609;04779;04604; 00265
0029.628;04783;04698; 00265
0029.641;04783;04698; 00265
0029.657;04786;04698; 00265
0029.673;04790;04698; 00275
0029.686;04797;04796; 00275
0029.702;04797;04698; 00265
0029.718;04801;04796; 00275
0029.734;04804;04698; 00265
0029.750;04808;04796; 00255
0029.766;04815;04796; 00245
0029.782;04815;04796; 00255
0029.812;04822;04898; 00284
0029.828;04829;04898; 00275
