temps;MDR;TRH1;EFN
0014.900;04437;02360; 00275
0014.913;04440;02360; 00275
0014.929;04440;02360; 00275
0014.945;04444;02360; 00265
0014.961;04448;02360; 00265
0014.977;04451;02385; 00265
0015.006;04451;02385; 00265
0015.025;04458;02385; 00265
0015.038;04462;02409; 00265
0015.054;04465;02385; 00265
0015.070;04476;02435; 00275
0015.086;04476;02435; 00275
0015.102;04480;02461; 00265
0015.116;04480;02461; 00265
0015.132;04487;02461; 00265
0015.148;04490;02514; 00265
0015.164;04498;02542; 00265
0015.180;04498;02542; 00265
0015.196;04501;02599; 00265
0015.212;04508;02570; 00265
0015.228;04515;02629; 00265
0015.241;04515;02599; 00265
0015.257;04523;02659; 00265
0015.273;04526;02690; 00265
0015.289;04533;02721; 00265
0015.305;04533;02754; 00265
0015.318;04547;02787; 00265
0015.337;04555;02821; 00265
0015.350;04562;02856; 00265
0015.366;04569;02928; 00265
0015.382;04569;02966; 00265
0015.398;04576;03004; 00265
0015.414;04587;03044; 00265
0015.428;04594;03044; 00265
0015.444;04594;03126; 00265
0015.460;04601;03169; 00265
0015.476;04608;03213; 00265
0015.492;04619;03258; 00265
0015.505;04626;03305; 00265
0015.521;04626;03353; 00265
0015.537;04633;03402; 00265
0015.553;04644;03402; 00265
0015.569;04651;03453; 00265
0015.585;04651;03559; 00265
0015.601;04658;03615; 00265
0015.617;04669;03672; 00275
0015.630;04676;03672; 00265
0015.646;04687;03731; 00265
0015.662;04687;03792; 00265
0015.678;04694;03792; 00265
0015.692;04704;03856; 00265
0015.724;04712;03921; 00265
0015.740;04722;03989; 00265
0015.756;04729;03989; 00265
0015.772;04740;04131; 00265
0015.788;04751;04131; 00265
0015.804;04751;04206; 00265
0015.817;04758;04206; 00275
0015.833;04769;04284; 00265
0015.849;04769;04365; 00275
0015.865;04776;04449; 00275
0015.881;04783;04449; 00275
0015.897;04790;04536; 00284
0015.913;04801;04449; 00284
0015.929;04808;04627; 00284
0015.942;04808;04627; 00284
0015.958;04818;04627; 00294
0015.974;04829;04721; 00294
0015.990;04836;04721; 00304
0016.004;04836;04819; 00304
0016.020;04847;04820; 00314
0016.036;04854;04820; 00294
0016.052;04865;04820; 00284
0016.068;04872;04922; 00294
0016.084;04872;04922; 00304
0016.100;04883;04922; 00294
0016.116;04890;05030; 00324
0016.129;04901;05029; 00314
0016.145;04901;05029; 00304
0016.161;04908;05029; 00304
0016.177;04915;05141; 00304
0016.193;04925;05258; 00314
0016.206;04933;05141; 00304
0016.222;04933;05258; 00324
0016.238;04940;05257; 00324
0016.254;04950;05258; 00334
0016.270;04958;05380; 00334
0016.286;04965;05380; 00334
0016.302;04972;05508; 00324
0016.316;04972;05508; 00334
0016.332;04983;05508; 00334
0016.348;04990;05508; 00334
0016.364;04990;05643; 00334
0016.380;04997;05643; 00343
0016.409;05011;05784; 00343
0016.425;05011;05784; 00334
0016.441;05018;05643; 00343
0016.457;05025;05784; 00343
0016.473;05032;05784; 00334
0016.489;05036;05784; 00343
0016.505;05036;05932; 00343
0016.518;05043;05932; 00343
0016.537;05050;05932; 00353
0016.550;05057;05932; 00353
0016.566;05057;05784; 00343
0016.582;05061;05932; 00363
0016.598;05068;05933; 00363
0016.628;05079;06088; 00373
0016.644;05079;05932; 00392
0016.660;05082;06088; 00402
0016.676;05089;06088; 00392
0016.692;05089;06088; 00392
0016.708;05093;06088; 00402
0016.721;05097;06088; 00402
0016.737;05100;06088; 00422
0016.753;05107;06088; 00432
0016.769;05111;06088; 00432
0016.785;05111;06253; 00422
0016.801;05114;06252; 00412
0016.817;05118;06253; 00412
0016.833;05122;06088; 00412
0016.846;05122;06253; 00412
0016.862;05122;06088; 00441
0016.878;05129;06253; 00461
0016.894;05132;06088; 00481
0016.908;05132;06088; 00490
0016.924;05132;06088; 00520
0016.940;05132;06088; 00520
0016.956;05136;06253; 00520
0016.972;05136;06253; 00530
0016.988;05136;06253; 00520
0017.004;05139;06253; 00520
0017.017;05139;06253; 00510
0017.033;05139;06253; 00500
0017.049;05143;06253; 00510
0017.065;05143;06253; 00500
0017.081;05143;06253; 00490
0017.094;05143;06253; 00481
0017.110;05143;06427; 00490
0017.126;05143;06253; 00490
0017.142;05143;06253; 00490
0017.158;05143;06253; 00490
0017.174;05143;06253; 00490
0017.190;05139;06253; 00490
0017.206;05139;06427; 00500
0017.220;05139;06253; 00500
0017.236;05139;06253; 00520
0017.252;05136;06253; 00530
0017.268;05136;06254; 00520
0017.284;05136;06253; 00530
0017.300;05132;06253; 00530
0017.329;05132;06253; 00530
0017.345;05132;06427; 00520
0017.361;05125;06253; 00520
0017.377;05125;06427; 00520
0017.393;05122;06253; 00520
0017.406;05122;06427; 00520
0017.425;05118;06427; 00520
0017.438;05118;06253; 00510
0017.454;05114;06253; 00500
0017.470;05111;06427; 00510
0017.486;05107;06253; 00510
0017.502;05100;06253; 00510
0017.518;05100;06253; 00520
0017.532;05100;06253; 00510
0017.548;05089;06253; 00510
0017.564;05089;06253; 00520
0017.580;05082;06253; 00510
0017.596;05079;06253; 00510
0017.609;05072;06253; 00520
0017.625;05072;06253; 00520
0017.641;05068;06088; 00540
0017.657;05061;06253; 00549
0017.673;05057;06253; 00530
0017.689;05050;06088; 00530
0017.705;05050;06088; 00540
0017.718;05043;06253; 00530
0017.737;05036;06254; 00500
0017.750;05032;06088; 00481
0017.766;05032;06088; 00481
0017.782;05025;06088; 00481
0017.798;05018;06088; 00490
0017.812;05011;06088; 00490
0017.828;05011;05933; 00500
0017.844;05004;06088; 00500
0017.860;04997;05932; 00471
0017.876;04990;05933; 00461
0017.892;04983;05932; 00461
0017.908;04983;05932; 00461
0017.924;04972;05932; 00471
0017.937;04965;05932; 00461
0017.956;04958;05784; 00451
0017.969;04958;05784; 00461
0017.985;04950;05784; 00451
0018.014;04933;05784; 00441
0018.030;04933;05784; 00451
0018.046;04925;05643; 00441
0018.062;04915;05643; 00451
0018.078;04908;05643; 00441
0018.094;04901;05643; 00441
0018.110;04890;05643; 00441
0018.124;04890;05509; 00441
0018.140;04883;05509; 00441
0018.156;04872;05509; 00441
0018.172;04865;05509; 00451
0018.188;04865;05381; 00441
0018.204;04854;05509; 00441
0018.220;04847;05381; 00441
0018.233;04836;05381; 00432
0018.249;04836;05381; 00422
0018.265;04829;05258; 00422
0018.281;04818;05258; 00422
0018.297;04808;05258; 00402
0018.310;04801;05258; 00412
0018.326;04801;05141; 00402
0018.342;04790;05258; 00402
0018.358;04783;05141; 00402
0018.374;04776;05141; 00402
0018.390;04776;05030; 00402
0018.406;04769;05030; 00392
0018.422;04758;05030; 00392
0018.436;04751;04923; 00383
0018.454;04740;05030; 00383
0018.468;04740;04922; 00363
0018.484;04729;04922; 00353
0018.497;04722;04922; 00343
0018.513;04712;04820; 00343
0018.529;04712;04820; 00334
0018.545;04704;04721; 00334
0018.561;04694;04722; 00343
0018.577;04687;04721; 00353
0018.593;04676;04721; 00363
0018.609;04676;04722; 00383
0018.622;04669;04627; 00383
0018.638;04658;04627; 00373
0018.654;04651;04627; 00363
0018.670;04651;04537; 00363
0018.686;04633;04537; 00353
0018.702;04626;04449; 00353
0018.716;04626;04449; 00343
0018.732;04619;04449; 00343
0018.748;04619;04449; 00343
0018.764;04608;04284; 00343
0018.780;04601;04365; 00334
0018.796;04594;04284; 00334
0018.809;04594;04207; 00334
0018.825;04587;04206; 00334
0018.841;04576;04206; 00334
0018.857;04569;04206; 00334
0018.873;04562;04131; 00334
0018.889;04562;04059; 00324
0018.905;04555;03989; 00324
0018.921;04547;03989; 00324
0018.934;04540;03921; 00324
0018.950;04540;03921; 00324
0018.966;04533;03856; 00314
0018.982;04526;03856; 00314
0018.998;04523;03793; 00314
0019.012;04515;03732; 00314
0019.028;04515;03732; 00314
0019.044;04508;03732; 00314
0019.060;04501;03672; 00314
0019.076;04498;03615; 00314
0019.092;04498;03559; 00314
0019.108;04490;03505; 00304
0019.121;04487;03505; 00314
0019.137;04480;03402; 00304
0019.153;04476;03453; 00314
0019.169;04476;03402; 00304
0019.185;04469;03353; 00304
0019.204;04462;03305; 00304
0019.214;04462;03259; 00304
0019.230;04462;03213; 00304
0019.246;04458;03213; 00304
0019.262;04451;03169; 00304
0019.278;04444;03126; 00304
0019.294;04444;03085; 00304
0019.310;04440;03085; 00304
0019.324;04440;03044; 00304
0019.340;04437;03005; 00304
0019.356;04437;02966; 00304
0019.372;04437;02929; 00304
0019.388;04433;02892; 00304
0019.404;04430;02892; 00304
0019.417;04426;02821; 00304
0019.433;04426;02856; 00304
0019.449;04426;02788; 00304
0019.465;04423;02787; 00304
0019.481;04423;02722; 00304
0019.497;04419;02722; 00304
0019.513;04419;02659; 00304
0019.526;04419;02659; 00304
0019.542;04419;02659; 00304
0019.558;04416;02599; 00304
0019.575;04416;02600; 00304
0019.604;04416;02571; 00304
0019.620;04416;02542; 00304
0019.636;04416;02515; 00304
0019.652;04416;02515; 00304
0019.668;04416;02488; 00304
0019.684;04416;02488; 00304
0019.700;04419;02461; 00304
0019.748;04423;02410; 00304
0019.761;04423;02410; 00304
0019.777;04423;02385; 00304
0019.793;04423;02385; 00304
0019.809;04426;02385; 00304
0019.825;04426;02361; 00304
0019.838;04430;02385; 00304
0019.854;04430;02337; 00304
0019.871;04437;02361; 00304
0019.886;04437;02337; 00304
0019.900;04437;02337; 00304
0019.916;04440;02337; 00314
0019.932;04440;02337; 00304
0019.948;04444;02361; 00304
0019.964;04448;02337; 00304
0019.980;04451;02361; 00304
0019.996;04451;02361; 00304
0020.012;04458;02361; 00304
0020.025;04462;02385; 00304
0020.044;04465;02385; 00304
0020.057;04469;02410; 00304
0020.073;04469;02410; 00304
0020.089;04476;02410; 00304
0020.102;04480;02435; 00304
0020.118;04487;02461; 00304
0020.134;04487;02488; 00304
0020.150;04490;02488; 00304
0020.166;04498;02515; 00304
0020.182;04501;02542; 00304
0020.198;04508;02571; 00304
0020.212;04508;02600; 00304
0020.228;04515;02629; 00304
0020.244;04523;02659; 00304
0020.260;04526;02659; 00304
0020.276;04526;02722; 00304
0020.292;04533;02754; 00304
0020.321;04547;02788; 00304
0020.337;04547;02822; 00304
0020.353;04555;02856; 00304
0020.369;04562;02929; 00304
0020.385;04569;02929; 00304
0020.401;04576;03005; 00304
0020.414;04576;03044; 00304
0020.430;04587;03044; 00304
0020.446;04594;03126; 00304
0020.463;04601;03169; 00304
0020.478;04608;03214; 00304
0020.494;04619;03259; 00304
0020.510;04626;03305; 00304
0020.524;04626;03353; 00304
0020.540;04633;03353; 00304
0020.556;04633;03453; 00304
0020.572;04644;03506; 00304
0020.588;04651;03559; 00304
0020.604;04658;03560; 00304
0020.617;04669;03615; 00304
0020.636;04669;03673; 00294
0020.649;04676;03673; 00294
0020.665;04687;03793; 00284
0020.681;04694;03793; 00284
0020.697;04694;03856; 00284
0020.713;04704;03921; 00284
0020.726;04712;03922; 00284
0020.742;04722;03989; 00284
0020.758;04729;04059; 00284
0020.774;04729;04059; 00284
0020.790;04740;04132; 00284
0020.804;04751;04132; 00284
0020.820;04758;04207; 00284
0020.836;04758;04207; 00284
0020.852;04769;04285; 00284
0020.868;04776;04366; 00284
0020.884;04783;04450; 00284
0020.900;04790;04450; 00294
0020.916;04790;04450; 00294
0020.929;04801;04537; 00294
0020.945;04808;04628; 00294
0020.961;04818;04628; 00304
0020.977;04818;04722; 00314
0021.022;04847;04722; 00294
0021.039;04847;04821; 00294
0021.055;04854;04923; 00294
0021.071;04865;04923; 00294
0021.087;04883;05030; 00284
0021.102;04883;05030; 00284
0021.116;04883;05030; 00294
0021.132;04890;05030; 00294
0021.151;04908;05142; 00304
0021.164;04908;05142; 00304
0021.180;04908;05259; 00304
0021.196;04925;05259; 00314
0021.212;04933;05259; 00314
0021.228;04940;05259; 00334
0021.241;04950;05381; 00334
0021.257;04950;05381; 00334
0021.273;04958;05381; 00343
0021.289;04965;05381; 00343
0021.302;04972;05381; 00353
0021.321;04972;05509; 00363
0021.334;04983;05382; 00353
0021.350;04990;05509; 00353
0021.367;04997;05644; 00353
0021.383;05004;05644; 00363
0021.398;05004;05644; 00353
0021.414;05011;05643; 00363
0021.428;05018;05643; 00363
0021.446;05025;05644; 00363
0021.460;05025;05644; 00373
0021.476;05032;05785; 00373
0021.492;05036;05785; 00373
0021.508;05043;05785; 00373
0021.521;05050;05784; 00383
0021.537;05050;05784; 00383
0021.553;05057;05785; 00383
0021.569;05061;05933; 00392
0021.585;05068;05933; 00392
0021.601;05068;05784; 00392
0021.615;05072;05933; 00392
0021.631;05079;05933; 00392
0021.647;05082;06089; 00402
0021.665;05089;06090; 00402
0021.679;05093;06089; 00402
0021.694;05097;06090; 00412
0021.711;05097;05933; 00402
0021.727;05100;06090; 00402
0021.743;05107;06089; 00402
0021.756;05107;06089; 00412
0021.772;05111;06090; 00432
0021.788;05114;06090; 00432
0021.804;05118;06090; 00422
0021.817;05118;06090; 00422
0021.833;05122;06090; 00412
0021.849;05122;06254; 00412
0021.865;05125;06090; 00422
0021.881;05125;06254; 00412
0021.897;05129;06254; 00422
0021.913;05132;06090; 00432
0021.927;05132;06254; 00441
0021.943;05136;06254; 00451
0021.958;05136;06254; 00471
0021.975;05136;06254; 00481
0021.991;05139;06254; 00481
0022.006;05139;06254; 00481
0022.023;05139;06254; 00490
0022.038;05139;06254; 00481
0022.052;05143;06428; 00481
0022.068;05143;06254; 00481
0022.084;05143;06428; 00471
0022.100;05143;06428; 00481
0022.116;05143;06428; 00481
0022.129;05143;06428; 00481
0022.145;05143;06428; 00481
0022.161;05143;06428; 00471
0022.177;05143;06428; 00471
0022.193;05139;06428; 00481
0022.207;05139;06428; 00481
0022.225;05139;06428; 00471
0022.239;05139;06428; 00490
0022.255;05136;06428; 00510
0022.271;05132;06254; 00500
0022.287;05132;06254; 00500
0022.303;05132;06254; 00490
0022.319;05129;06428; 00481
0022.332;05129;06254; 00481
0022.348;05125;06428; 00481
0022.364;05122;06254; 00500
0022.380;05122;06254; 00510
0022.393;05122;06254; 00510
0022.412;05118;06428; 00510
0022.425;05114;06254; 00510
0022.441;05114;06254; 00500
0022.457;05111;06254; 00510
0022.473;05107;06254; 00510
0022.489;05100;06254; 00500
0022.505;05100;06254; 00500
0022.519;05097;06254; 00490
0022.535;05093;06254; 00490
0022.551;05089;06254; 00481
0022.567;05082;06254; 00481
0022.583;05082;06090; 00490
0022.612;05072;06254; 00490
0022.644;05068;06090; 00490
0022.660;05061;06254; 00500
0022.676;05057;06090; 00490
0022.692;05050;06089; 00490
0022.708;05050;06090; 00471
0022.721;05043;06089; 00461
0022.737;05036;06089; 00471
0022.753;05032;06090; 00471
0022.769;05025;05933; 00490
0022.785;05025;06090; 00481
0022.801;05018;05933; 00461
0022.817;05011;05933; 00451
0022.831;05004;05933; 00461
0022.849;04997;05933; 00461
0022.863;04997;05933; 00461
0022.879;04997;05934; 00451
0022.895;04972;05933; 00451
0022.908;04972;05784; 00451
0022.924;04972;05785; 00461
0022.940;04965;05933; 00451
0022.956;04958;05785; 00441
0022.972;04950;05785; 00441
0022.988;04940;05785; 00432
0023.004;04940;05785; 00412
0023.017;04933;05785; 00422
0023.033;04925;05785; 00412
0023.049;04915;05785; 00412
0023.065;04915;05644; 00412
0023.081;04908;05785; 00402
0023.097;04901;05644; 00402
0023.113;04890;05644; 00402
0023.127;04883;05644; 00402
0023.143;04883;05510; 00402
0023.159;04872;05644; 00412
0023.175;04865;05509; 00402
0023.191;04854;05510; 00392
0023.207;04854;05510; 00402
0023.220;04847;05509; 00392
0023.236;04836;05381; 00392
0023.252;04829;05381; 00392
0023.268;04818;05382; 00392
0023.284;04818;05382; 00392
0023.313;04801;05259; 00383
0023.329;04790;05259; 00383
0023.345;04790;05143; 00392
0023.361;04783;05142; 00373
0023.377;04776;05143; 00383
0023.393;04769;05142; 00373
0023.409;04758;05030; 00373
0023.423;04758;05030; 00363
0023.439;04751;04924; 00383
0023.455;04740;04923; 00373
0023.471;04729;04923; 00383
0023.487;04722;04923; 00373
0023.503;04712;04924; 00363
0023.519;04704;04821; 00353
0023.532;04704;04821; 00334
0023.548;04694;04723; 00343
0023.564;04694;04723; 00343
0023.580;04687;04628; 00353
0023.596;04676;04628; 00363
0023.612;04669;04628; 00363
0023.625;04669;04628; 00353
0023.641;04658;04537; 00353
0023.657;04651;04450; 00343
0023.673;04644;04450; 00343
0023.689;04644;04450; 00343
0023.705;04633;04366; 00343
0023.721;04626;04366; 00343
0023.735;04619;04366; 00334
0023.751;04619;04285; 00334
0023.767;04608;04285; 00334
0023.783;04601;04207; 00334
0023.796;04594;04207; 00334
0023.812;04587;04207; 00334
0023.828;04587;04060; 00324
0023.844;04576;04132; 00324
0023.860;04569;04060; 00334
0023.876;04562;04060; 00324
0023.892;04562;03990; 00324
0023.908;04555;03922; 00314
0023.921;04547;03922; 00314
0023.937;04540;03922; 00314
0023.953;04533;03857; 00314
0023.969;04533;03857; 00314
0023.985;04526;03732; 00314
0024.015;04515;03673; 00334
0024.047;04508;03616; 00324
0024.063;04508;03616; 00324
0024.079;04490;03560; 00324
0024.095;04487;03506; 00334
0024.108;04487;03506; 00324
0024.124;04480;03454; 00314
0024.140;04476;03403; 00304
0024.156;04476;03403; 00304
0024.172;04469;03354; 00294
0024.188;04465;03354; 00294
0024.204;04462;03259; 00294
0024.220;04462;03259; 00294
0024.233;04458;03214; 00294
0024.252;04451;03214; 00294
0024.265;04448;03170; 00294
0024.281;04444;03127; 00294
0024.297;04444;03085; 00294
0024.311;04440;03085; 00294
0024.327;04437;03045; 00284
0024.343;04437;03005; 00284
0024.359;04437;03005; 00284
0024.375;04433;02967; 00284
0024.391;04430;02929; 00284
0024.407;04426;02893; 00284
0024.423;04426;02857; 00284
0024.436;04426;02857; 00284
0024.452;04423;02788; 00284
0024.468;04423;02788; 00284
0024.484;04419;02755; 00284
0024.500;04419;02722; 00284
0024.513;04419;02722; 00284
0024.532;04419;02660; 00284
0024.545;04416;02691; 00284
0024.561;04416;02630; 00284
0024.577;04416;02630; 00284
0024.593;04416;02571; 00284
0024.609;04416;02571; 00284
0024.623;04416;02571; 00284
0024.639;04416;02543; 00284
0024.655;04416;02515; 00284
0024.671;04416;02488; 00275
0024.687;04419;02488; 00275
0024.716;04419;02461; 00275
0024.732;04419;02436; 00275
0024.748;04423;02410; 00275
0024.764;04423;02410; 00275
0024.780;04423;02385; 00275
0024.796;04426;02385; 00275
0024.812;04426;02385; 00275
0024.828;04430;02385; 00275
0024.841;04433;02337; 00275
0024.857;04433;02361; 00284
0024.873;04437;02361; 00284
0024.889;04437;02337; 00284
0024.905;04440;02361; 00284
0024.921;04440;02337; 00284
0024.935;04444;02361; 00284
0024.951;04448;02337; 00284
0024.967;04451;02337; 00284
0024.983;04458;02361; 00284
0024.999;04458;02386; 00275
0025.012;04462;02361; 00275
0025.028;04465;02386; 00275
0025.044;04469;02410; 00275
0025.060;04469;02410; 00275
0025.076;04476;02410; 00275
0025.092;04480;02462; 00275
0025.108;04487;02436; 00275
0025.124;04490;02462; 00275
0025.140;04490;02515; 00275
0025.153;04498;02515; 00275
0025.169;04501;02515; 00275
0025.185;04508;02543; 00275
0025.199;04508;02571; 00275
0025.215;04515;02600; 00275
0025.231;04523;02630; 00275
0025.247;04526;02660; 00275
0025.263;04533;02691; 00275
0025.279;04540;02722; 00275
0025.295;04547;02722; 00275
0025.311;04555;02788; 00275
0025.324;04555;02822; 00275
0025.340;04555;02822; 00275
0025.356;04562;02892; 00275
0025.372;04569;02929; 00275
0025.388;04576;02967; 00275
0025.401;04587;02967; 00275
0025.417;04587;03045; 00275
0025.433;04594;03127; 00275
0025.449;04601;03085; 00275
0025.465;04608;03170; 00275
0025.481;04608;03214; 00275
0025.497;04619;03259; 00275
0025.511;04626;03306; 00275
0025.529;04633;03403; 00275
0025.543;04633;03403; 00275
0025.559;04644;03403; 00275
0025.575;04651;03506; 00275
0025.591;04658;03506; 00275
0025.620;04669;03616; 00275
0025.636;04676;03733; 00284
0025.652;04687;03733; 00275
0025.668;04694;03794; 00275
0025.684;04694;03794; 00275
0025.700;04704;03857; 00275
0025.713;04712;03922; 00275
0025.732;04722;03922; 00275
0025.745;04729;04060; 00275
0025.761;04729;04060; 00284
0025.777;04740;04133; 00275
0025.793;04751;04132; 00284
0025.809;04758;04207; 00275
0025.823;04758;04285; 00275
0025.839;04769;04286; 00275
0025.855;04776;04286; 00284
0025.871;04783;04450; 00284
0025.887;04790;04367; 00294
0025.903;04801;04450; 00284
0025.916;04801;04450; 00284
0025.935;04818;04629; 00294
0025.948;04818;04629; 00294
0025.964;04818;04629; 00294
0025.980;04829;04723; 00294
0025.996;04836;04723; 00294
0026.012;04847;04821; 00314
0026.028;04847;04822; 00334
0026.041;04854;04822; 00334
0026.057;04865;04821; 00334
0026.073;04872;04924; 00334
0026.089;04883;04924; 00334
0026.103;04883;04924; 00334
0026.119;04890;05143; 00343
0026.135;04901;05031; 00334
0026.153;04908;05143; 00334
0026.167;04915;05143; 00334
0026.183;04915;05260; 00324
0026.199;04925;05259; 00334
0026.215;04933;05260; 00343
0026.231;04933;05260; 00353
0026.244;04940;05260; 00363
0026.260;04950;05382; 00353
0026.276;04958;05382; 00363
0026.292;04965;05510; 00353
0026.308;04965;05382; 00343
0026.337;04983;05510; 00343
0026.353;04983;05510; 00353
0026.369;04990;05645; 00343
0026.385;04997;05645; 00353
0026.401;05004;05644; 00353
0026.417;05011;05645; 00343
0026.447;05018;05786; 00353
0026.479;05036;05786; 00353
0026.495;05043;05786; 00353
0026.511;05050;05786; 00363
0026.527;05057;05934; 00353
0026.543;05057;05935; 00363
0026.556;05057;05934; 00363
0026.572;05061;05934; 00373
0026.588;05068;05934; 00383
0026.617;05072;05935; 00373
0026.633;05079;06090; 00392
0026.649;05082;05934; 00383
0026.665;05089;06090; 00383
0026.681;05093;06090; 00392
0026.697;05093;06090; 00392
0026.713;05097;06090; 00402
0026.727;05100;06090; 00422
0026.743;05107;06090; 00412
0026.759;05107;06090; 00402
0026.775;05111;06090; 00392
0026.791;05114;06090; 00402
0026.804;05118;06090; 00412
0026.820;05122;06090; 00422
0026.836;05122;06090; 00441
0026.852;05122;06255; 00461
0026.868;05125;06090; 00481
0026.884;05129;06090; 00490
0026.900;05129;06255; 00500
0026.916;05132;06090; 00510
0026.929;05132;06255; 00500
0026.945;05136;06255; 00510
0026.961;05136;06254; 00510
0026.977;05136;06255; 00500
0026.993;05139;06255; 00500
0027.023;05139;06255; 00500
0027.039;05139;06255; 00500
0027.055;05143;06256; 00500
0027.071;05143;06429; 00490
0027.087;05143;06255; 00490
0027.103;05143;06255; 00490
0027.116;05143;06429; 00500
0027.132;05143;06429; 00500
0027.148;05143;06255; 00510
0027.164;05143;06429; 00520
0027.180;05143;06255; 00510
0027.196;05139;06256; 00500
0027.212;05139;06429; 00500
0027.225;05139;06255; 00490
0027.241;05136;06428; 00510
0027.257;05136;06255; 00510
0027.273;05136;06255; 00510
0027.289;05132;06255; 00510
0027.305;05132;06255; 00500
0027.319;05132;06255; 00500
0027.337;05129;06255; 00490
0027.351;05125;06429; 00490
0027.367;05122;06255; 00490
0027.383;05122;06254; 00500
0027.399;05122;06429; 00490
0027.415;05118;06255; 00500
0027.431;05114;06255; 00520
0027.444;05111;06255; 00520
0027.460;05111;06255; 00540
0027.476;05107;06255; 00549
0027.492;05100;06255; 00549
0027.508;05097;06255; 00559
0027.524;05097;06090; 00569
0027.537;05093;06255; 00559
0027.553;05089;06090; 00559
0027.569;05082;06255; 00569
0027.585;05082;06255; 00569
0027.601;05079;06255; 00559
0027.617;05072;06255; 00559
0027.633;05068;06255; 00559
0027.649;05061;06090; 00540
0027.663;05061;06255; 00530
0027.679;05057;06090; 00530
0027.695;05043;06255; 00500
0027.708;05043;06090; 00500
0027.740;05036;06091; 00461
0027.756;05032;06090; 00451
0027.775;05018;06091; 00471
0027.788;05018;06090; 00461
0027.804;05018;06090; 00471
0027.820;05011;06090; 00490
0027.833;05004;05935; 00481
0027.849;04997;06091; 00461
0027.865;04997;06090; 00441
0027.881;04990;05935; 00451
0027.897;04983;05934; 00451
0027.913;04972;05935; 00461
0027.929;04965;05935; 00441
0027.943;04965;05786; 00441
0027.959;04958;05786; 00451
0027.975;04950;05786; 00441
0027.991;04940;05786; 00441
0028.004;04940;05786; 00441
0028.020;04933;05786; 00441
0028.036;04925;05645; 00451
0028.052;04915;05786; 00441
0028.068;04908;05645; 00432
0028.084;04908;05645; 00432
0028.100;04901;05510; 00441
0028.116;04890;05511; 00432
0028.129;04883;05510; 00432
0028.145;04883;05510; 00432
0028.161;04872;05510; 00422
0028.177;04865;05510; 00422
0028.193;04854;05510; 00422
0028.209;04847;05511; 00422
0028.223;04847;05511; 00412
0028.239;04836;05511; 00402
0028.255;04836;05383; 00392
0028.271;04818;05383; 00392
0028.287;04808;05383; 00392
0028.303;04801;05260; 00392
0028.316;04801;05383; 00392
0028.332;04790;05260; 00392
0028.348;04790;05143; 00392
0028.364;04783;05143; 00402
0028.380;04776;05143; 00392
0028.396;04769;05143; 00392
0028.409;04758;05143; 00383
0028.425;04758;05031; 00392
0028.441;04751;05031; 00383
0028.457;04740;05031; 00383
0028.473;04740;04925; 00392
0028.489;04729;04924; 00383
0028.505;04722;04925; 00392
0028.521;04712;04822; 00383
0028.537;04704;04723; 00383
0028.551;04704;04723; 00383
0028.567;04687;04629; 00373
0028.583;04676;04723; 00373
0028.599;04669;04629; 00363
0028.615;04669;04538; 00363
0028.628;04658;04538; 00363
0028.644;04651;04538; 00363
0028.660;04644;04451; 00353
0028.676;04633;04367; 00343
0028.692;04633;04451; 00343
0028.705;04626;04367; 00343
0028.721;04619;04367; 00343
0028.737;04608;04286; 00334
0028.753;04608;04208; 00334
0028.769;04601;04208; 00334
0028.785;04594;04208; 00334
0028.801;04587;04133; 00334
0028.817;04576;04133; 00334
0028.831;04576;04060; 00334
0028.847;04569;03990; 00334
0028.863;04562;03990; 00334
0028.879;04555;03923; 00324
0028.895;04547;03922; 00324
0028.908;04547;03857; 00324
0028.924;04540;03857; 00324
0028.940;04533;03794; 00324
0028.956;04526;03794; 00324
0028.972;04526;03674; 00324
0028.988;04523;03673; 00324
0029.004;04515;03617; 00324
0029.020;04508;03616; 00314
0029.033;04508;03561; 00314
0029.049;04501;03561; 00314
0029.065;04498;03507; 00314
0029.081;04490;03454; 00314
0029.095;04487;03404; 00314
0029.111;04487;03403; 00304
0029.127;04480;03354; 00294
0029.143;04476;03306; 00294
0029.159;04469;03306; 00284
0029.175;04469;03260; 00284
0029.191;04465;03260; 00284
0029.207;04462;03214; 00284
0029.223;04458;03170; 00284
0029.236;04451;03128; 00284
0029.252;04451;03128; 00284
0029.268;04448;03045; 00284
0029.284;04444;03006; 00284
0029.300;04440;02967; 00284
0029.329;04437;02930; 00284
0029.345;04437;02893; 00284
0029.361;04437;02893; 00284
0029.377;04437;02857; 00284
0029.393;04430;02822; 00284
0029.407;04426;02822; 00284
0029.423;04426;02788; 00284
0029.439;04426;02755; 00284
0029.455;04423;02755; 00284
0029.471;04423;02723; 00284
0029.487;04419;02691; 00284
0029.503;04419;02660; 00284
0029.519;04419;02630; 00284
0029.532;04419;02630; 00284
0029.548;04416;02600; 00284
0029.564;04416;02572; 00284
0029.580;04416;02572; 00284
0029.596;04416;02516; 00284
0029.609;04416;02516; 00284
0029.625;04416;02516; 00284
0029.644;04416;02462; 00284
0029.657;04416;02462; 00284
0029.673;04416;02436; 00284
0029.689;04419;02436; 00284
0029.705;04419;02411; 00284
0029.719;04419;02411; 00284
0029.735;04419;02411; 00284
0029.751;04423;02386; 00284
0029.769;04423;02361; 00284
0029.783;04423;02386; 00284
0029.796;04426;02362; 00284
0029.812;04426;02362; 00284
