temps;MDR;TRH1;EFN
0014.627;04801;05500; 00461
0014.643;04779;05500; 00451
0014.659;04758;05372; 00451
0014.675;04758;05372; 00441
0014.691;04736;05372; 00441
0014.707;04712;05249; 00432
0014.720;04690;05250; 00432
0014.739;04669;05133; 00422
0014.752;04669;05021; 00422
0014.768;04647;05021; 00422
0014.782;04626;04812; 00432
0014.798;04605;04812; 00422
0014.814;04605;04714; 00422
0014.830;04587;04620; 00422
0014.846;04565;04529; 00402
0014.862;04547;04442; 00383
0014.878;04530;04442; 00373
0014.894;04530;04358; 00373
0014.907;04515;04200; 00373
0014.923;04501;04200; 00363
0014.939;04487;04125; 00363
0014.955;04487;04052; 00363
0014.971;04462;03982; 00353
0014.984;04462;03850; 00353
0015.016;04451;03725; 00343
0015.032;04440;03725; 00343
0015.048;04433;03609; 00334
0015.064;04426;03553; 00334
0015.080;04423;03499; 00334
0015.094;04423;03499; 00334
0015.110;04419;03396; 00324
0015.128;04416;03300; 00314
0015.144;04416;03253; 00304
0015.158;04416;03253; 00304
0015.174;04416;03164; 00304
0015.190;04419;03121; 00304
0015.206;04423;03080; 00304
0015.219;04426;03080; 00304
0015.238;04426;03000; 00304
0015.251;04433;02961; 00304
0015.267;04440;02961; 00304
0015.283;04451;02924; 00304
0015.296;04451;02924; 00304
0015.312;04462;02851; 00304
0015.328;04473;02887; 00304
0015.344;04487;02851; 00304
0015.360;04501;02852; 00304
0015.376;04501;02887; 00304
0015.392;04515;02852; 00304
0015.406;04530;02887; 00304
0015.424;04547;02887; 00304
0015.438;04547;02961; 00304
0015.454;04565;02924; 00304
0015.470;04587;03000; 00304
0015.486;04605;03039; 00304
0015.502;04626;03121; 00304
0015.515;04626;03164; 00304
0015.531;04647;03208; 00304
0015.547;04669;03300; 00304
0015.563;04690;03347; 00294
0015.579;04736;03448; 00294
0015.595;04758;03609; 00294
0015.608;04758;03609; 00294
0015.624;04779;03725; 00294
0015.640;04779;03850; 00294
0015.656;04801;03915; 00294
0015.672;04822;04052; 00294
0015.702;04868;04277; 00294
0015.718;04868;04358; 00294
0015.734;04890;04442; 00294
0015.750;04911;04620; 00304
0015.766;04933;04714; 00314
0015.782;04933;04812; 00334
0015.798;04954;04915; 00324
0015.811;04972;05021; 00324
0015.827;04993;05133; 00324
0015.843;05011;05133; 00304
0015.859;05011;05249; 00294
0015.875;05029;05372; 00304
0015.891;05043;05372; 00314
0015.907;05057;05500; 00324
0015.920;05057;05500; 00343
0015.936;05072;05500; 00343
0015.952;05086;05775; 00353
0015.968;05097;05775; 00363
0015.984;05097;05775; 00373
0015.998;05107;05923; 00383
0016.014;05118;05923; 00392
0016.033;05125;05923; 00412
0016.046;05132;06079; 00402
0016.062;05132;06079; 00402
0016.078;05136;06079; 00402
0016.094;05139;06078; 00412
0016.110;05143;06078; 00432
0016.126;05143;06079; 00432
0016.139;05143;06242; 00432
0016.155;05143;06243; 00412
0016.171;05139;06243; 00412
0016.187;05136;06243; 00422
0016.200;05136;06243; 00422
0016.216;05132;06243; 00422
0016.232;05125;06243; 00422
0016.248;05118;06243; 00422
0016.265;05118;06243; 00422
0016.280;05107;06243; 00432
0016.296;05097;06243; 00441
0016.310;05086;06243; 00432
0016.328;05072;06243; 00441
0016.342;05072;06079; 00461
0016.358;05057;06243; 00461
0016.374;05043;06079; 00490
0016.403;05029;06078; 00500
0016.419;05011;05923; 00490
0016.435;04993;06078; 00490
0016.451;04972;05923; 00481
0016.467;04954;05923; 00461
0016.483;04954;05923; 00461
0016.499;04933;05923; 00461
0016.513;04911;05923; 00451
0016.528;04890;05775; 00451
0016.545;04890;05775; 00451
0016.561;04868;05633; 00461
0016.577;04847;05634; 00451
0016.592;04822;05500; 00432
0016.609;04822;05634; 00432
0016.622;04801;05500; 00432
0016.638;04779;05500; 00432
0016.654;04758;05372; 00422
0016.670;04736;05250; 00412
0016.686;04736;05250; 00412
0016.699;04712;05133; 00412
0016.715;04690;05134; 00402
0016.734;04669;05022; 00392
0016.747;04669;05022; 00392
0016.763;04647;04915; 00373
0016.779;04605;04915; 00343
0016.795;04605;04812; 00343
0016.808;04605;04812; 00353
0016.824;04587;04715; 00343
0016.840;04565;04620; 00334
0016.856;04547;04529; 00334
0016.872;04530;04442; 00343
0016.889;04530;04358; 00334
0016.902;04515;04359; 00324
0016.918;04501;04278; 00324
0016.934;04487;04125; 00314
0016.950;04487;04125; 00314
0016.966;04473;04053; 00314
0016.982;04462;03983; 00314
0016.998;04451;03915; 00314
0017.014;04440;03787; 00314
0017.027;04440;03787; 00314
0017.043;04433;03726; 00314
0017.059;04426;03666; 00314
0017.075;04423;03553; 00314
0017.105;04419;03448; 00314
0017.121;04416;03397; 00314
0017.136;04416;03348; 00314
0017.153;04416;03253; 00324
0017.169;04416;03253; 00314
0017.185;04419;03164; 00314
0017.201;04423;03121; 00314
0017.214;04426;03080; 00314
0017.230;04426;03080; 00314
0017.246;04433;03039; 00314
0017.262;04440;03000; 00314
0017.291;04462;02924; 00314
0017.310;04462;02924; 00314
0017.323;04473;02887; 00314
0017.339;04487;02924; 00314
0017.369;04501;02887; 00314
0017.387;04530;02887; 00314
0017.401;04530;02924; 00314
0017.417;04547;02924; 00314
0017.433;04565;02961; 00314
0017.448;04565;03000; 00314
0017.465;04587;03000; 00314
0017.481;04605;03080; 00304
0017.497;04626;03164; 00304
0017.513;04626;03164; 00304
0017.526;04647;03253; 00304
0017.542;04669;03348; 00304
0017.558;04690;03397; 00304
0017.574;04690;03448; 00304
0017.587;04712;03554; 00304
0017.606;04736;03609; 00304
0017.619;04758;03667; 00304
0017.635;04779;03850; 00304
0017.651;04779;03915; 00294
0017.667;04801;03983; 00304
0017.683;04822;04053; 00294
0017.699;04847;04200; 00304
0017.713;04847;04278; 00294
0017.729;04868;04442; 00294
0017.745;04890;04442; 00294
0017.761;04911;04620; 00304
0017.777;04933;04714; 00294
0017.790;04933;04715; 00304
0017.806;04954;04915; 00304
0017.822;04972;05022; 00314
0017.838;04993;05022; 00314
0017.854;04993;05134; 00324
0017.870;05011;05250; 00324
0017.886;05029;05372; 00334
0017.902;05043;05373; 00324
0017.915;05057;05501; 00334
0017.931;05057;05635; 00334
0017.947;05072;05635; 00343
0017.963;05097;05635; 00343
0017.979;05097;05775; 00353
0018.009;05107;05924; 00373
0018.041;05125;05924; 00392
0018.057;05132;06079; 00392
0018.073;05132;06080; 00392
0018.088;05136;06080; 00412
0018.105;05139;06080; 00412
0018.118;05143;06079; 00412
0018.134;05143;06244; 00412
0018.150;05143;06244; 00412
0018.166;05143;06244; 00412
0018.182;05139;06244; 00402
0018.198;05136;06244; 00412
0018.211;05136;06244; 00402
0018.227;05132;06244; 00412
0018.246;05125;06244; 00412
0018.259;05118;06244; 00402
0018.275;05118;06417; 00402
0018.291;05107;06244; 00412
0018.305;05097;06244; 00412
0018.321;05086;06245; 00422
0018.337;05072;06244; 00422
0018.353;05072;06418; 00422
0018.369;05057;06080; 00422
0018.385;05043;06244; 00412
0018.401;05029;06244; 00422
0018.417;05029;06080; 00432
0018.430;05011;06244; 00432
0018.446;04993;06080; 00432
0018.462;04972;06080; 00432
0018.478;04954;06080; 00441
0018.491;04954;06080; 00451
0018.507;04933;05923; 00451
0018.523;04911;05924; 00441
0018.539;04890;05924; 00432
0018.555;04890;05775; 00432
0018.571;04847;05775; 00432
0018.587;04822;05776; 00432
0018.603;04801;05635; 00422
0018.617;04801;05635; 00422
0018.633;04801;05635; 00412
0018.649;04779;05501; 00402
0018.665;04758;05501; 00402
0018.681;04736;05372; 00402
0018.710;04712;05250; 00402
0018.726;04690;05134; 00392
0018.742;04669;05022; 00383
0018.758;04647;05022; 00383
0018.774;04647;04915; 00383
0018.790;04626;04813; 00383
0018.803;04605;04813; 00363
0018.819;04587;04715; 00373
0018.835;04587;04715; 00353
0018.851;04547;04530; 00353
0018.867;04530;04443; 00353
0018.883;04515;04443; 00353
0018.899;04501;04359; 00343
0018.915;04501;04278; 00334
0018.929;04487;04200; 00334
0018.945;04473;04053; 00334
0018.961;04462;03983; 00334
0018.977;04462;03916; 00324
0018.990;04451;03916; 00324
0019.006;04440;03850; 00324
0019.022;04433;03787; 00324
0019.038;04426;03726; 00334
0019.054;04426;03610; 00324
0019.070;04423;03554; 00324
0019.086;04419;03448; 00324
0019.102;04416;03397; 00324
0019.115;04416;03348; 00314
0019.131;04416;03348; 00304
0019.147;04416;03300; 00294
0019.163;04419;03208; 00294
0019.179;04423;03164; 00294
0019.193;04423;03122; 00294
0019.209;04426;03080; 00294
0019.225;04433;03040; 00294
0019.241;04440;03040; 00294
0019.257;04440;02962; 00294
0019.273;04451;02962; 00294
0019.289;04462;02924; 00294
0019.302;04473;02924; 00294
0019.318;04473;02888; 00294
0019.334;04487;02888; 00294
0019.353;04501;02888; 00294
0019.366;04515;02888; 00294
0019.385;04530;02888; 00294
0019.411;04547;02962; 00294
0019.427;04565;03000; 00294
0019.443;04587;03040; 00294
0019.459;04587;03040; 00294
0019.475;04605;03080; 00294
0019.491;04626;03165; 00294
0019.507;04647;03208; 00294
0019.521;04669;03254; 00294
0019.537;04669;03348; 00294
0019.553;04690;03397; 00294
0019.569;04712;03500; 00294
0019.585;04736;03554; 00294
0019.601;04736;03667; 00294
0019.614;04758;03787; 00294
0019.630;04779;03850; 00294
0019.646;04801;03983; 00294
0019.662;04822;04053; 00294
0019.678;04822;04200; 00294
0019.694;04847;04278; 00304
0019.707;04868;04359; 00304
0019.726;04890;04443; 00294
0019.739;04890;04620; 00304
0019.755;04911;04620; 00304
0019.771;04954;04813; 00304
0019.787;04972;04813; 00334
0019.803;04972;04915; 00334
0019.817;04972;05134; 00343
0019.833;04993;05134; 00353
0019.849;05011;05250; 00353
0019.865;05029;05251; 00343
0019.881;05029;05373; 00324
0019.897;05043;05373; 00343
0019.926;05072;05635; 00343
0019.942;05086;05635; 00353
0019.958;05086;05776; 00353
0019.974;05097;05776; 00363
0019.990;05107;05924; 00373
0020.006;05118;05776; 00363
0020.019;05118;05924; 00363
0020.035;05125;05924; 00383
0020.051;05132;06080; 00402
0020.067;05136;06080; 00402
0020.099;05139;06080; 00412
0020.129;05143;06245; 00441
0020.147;05143;06244; 00441
0020.161;05139;06244; 00451
0020.177;05139;06080; 00461
0020.193;05136;06245; 00461
0020.209;05132;06244; 00471
0020.222;05125;06245; 00471
0020.238;05125;06244; 00481
0020.254;05118;06245; 00471
0020.270;05107;06245; 00471
0020.286;05097;06244; 00461
0020.302;05097;06080; 00451
0020.318;05086;06245; 00451
0020.334;05072;06245; 00441
0020.350;05057;06245; 00422
0020.363;05057;06080; 00422
0020.379;05029;06245; 00422
0020.395;05011;06245; 00412
0020.411;05011;06080; 00422
0020.425;05011;06080; 00441
0020.441;04993;05924; 00461
0020.457;04972;05924; 00471
0020.473;04954;06080; 00461
0020.489;04933;05925; 00451
0020.505;04933;05925; 00441
0020.518;04911;05776; 00451
0020.534;04890;05924; 00461
0020.550;04868;05776; 00451
0020.566;04868;05776; 00451
0020.582;04847;05635; 00451
0020.595;04822;05635; 00432
0020.611;04801;05501; 00432
0020.627;04779;05501; 00422
0020.643;04779;05373; 00422
0020.659;04758;05373; 00422
0020.675;04736;05373; 00422
0020.691;04712;05373; 00412
0020.705;04712;05134; 00402
0020.721;04690;05135; 00402
0020.737;04669;05022; 00392
0020.753;04647;05023; 00392
0020.769;04626;04916; 00383
0020.785;04626;04814; 00373
0020.814;04587;04715; 00343
0020.830;04565;04715; 00334
0020.846;04565;04530; 00334
0020.862;04547;04443; 00324
0020.878;04530;04443; 00324
0020.894;04515;04279; 00314
0020.910;04501;04201; 00314
0020.926;04501;04126; 00314
0020.942;04487;04126; 00324
0020.955;04473;03984; 00324
0020.971;04462;03916; 00314
0020.987;04451;03916; 00314
0021.003;04440;03851; 00314
0021.017;04440;03788; 00314
0021.033;04433;03667; 00324
0021.049;04426;03610; 00314
0021.065;04426;03500; 00314
0021.081;04423;03448; 00314
0021.097;04419;03448; 00314
0021.113;04416;03398; 00314
0021.126;04416;03300; 00314
0021.142;04416;03254; 00314
0021.158;04416;03209; 00304
0021.174;04419;03122; 00304
0021.190;04423;03122; 00304
0021.206;04423;03080; 00304
0021.222;04426;03040; 00304
0021.235;04433;02962; 00304
0021.254;04440;02962; 00304
0021.267;04440;02924; 00304
0021.283;04451;02925; 00304
0021.297;04462;02852; 00304
0021.313;04473;02888; 00304
0021.329;04487;02852; 00304
0021.345;04487;02852; 00304
0021.361;04501;02852; 00304
0021.377;04515;02852; 00304
0021.393;04530;02852; 00304
0021.409;04530;02888; 00304
0021.422;04547;02888; 00304
0021.438;04565;02924; 00304
0021.454;04587;02962; 00304
0021.470;04605;03040; 00304
0021.515;04647;03165; 00304
0021.547;04669;03300; 00304
0021.563;04690;03398; 00304
0021.579;04736;03448; 00304
0021.595;04736;03554; 00304
0021.609;04736;03610; 00304
0021.625;04758;03726; 00304
0021.641;04779;03788; 00304
0021.657;04801;03916; 00304
0021.673;04801;03983; 00304
0021.689;04822;04053; 00294
0021.705;04847;04201; 00294
0021.721;04868;04359; 00294
0021.734;04890;04443; 00284
0021.750;04890;04530; 00304
0021.766;04911;04621; 00304
0021.782;04933;04715; 00294
0021.798;04954;04814; 00284
0021.814;04954;04916; 00284
0021.827;04972;05023; 00284
0021.843;04993;05135; 00294
0021.859;05011;05135; 00294
0021.875;05029;05251; 00314
0021.891;05029;05373; 00324
0021.907;05043;05501; 00324
0021.921;05057;05501; 00324
0021.937;05072;05501; 00334
0021.953;05072;05636; 00334
0021.969;05086;05636; 00334
0021.985;05097;05777; 00334
0021.998;05107;05925; 00343
0022.014;05118;05777; 00353
0022.030;05118;05925; 00363
0022.046;05125;05925; 00373
0022.062;05132;06080; 00392
0022.078;05136;06080; 00392
0022.094;05136;06080; 00402
