69.525;12590;-0.014921;0.46565;3.9678;8.0368
69.83;12522;-0.01501;0.46347;3.9715;8.0385
70.123;12782;-0.015033;0.47946;3.9724;8.0389
70.43;12848;-0.014857;0.47339;3.9682;8.0302
70.735;12865;-0.015176;0.46282;3.9671;8.0369
71.039;12598;-0.014953;0.45492;3.9669;8.0297
71.343;12803;-0.015079;0.45816;3.9624;8.0367
71.648;12853;-0.01505;0.44791;3.9613;8.0385
71.967;12866;-0.014981;0.46801;3.961;8.0389
72.307;12869;-0.014903;0.46473;3.961;8.039
72.687;12870;-0.015012;0.46264;3.9702;8.0391
73.032;12583;-0.01491;0.45565;3.9767;8.0391
73.422;12811;-0.01495;0.46539;3.9735;8.0391
73.735;12856;-0.015079;0.4605;3.9773;8.0391
74.049;12867;-0.014928;0.45749;3.9782;8.0391
74.355;13472;-0.017365;0.47482;4.164;8.4455
74.657;13621;-0.017361;0.48953;4.2095;8.5363
74.968;13658;-0.0173;0.49474;4.2165;8.5591
75.27;13675;-0.017165;0.49517;4.2182;8.5734
75.576;13679;-0.017312;0.50501;4.223;8.577
75.876;13680;-0.017228;0.51509;4.2198;8.5778
76.183;13680;-0.017207;0.50916;4.2279;8.5781
76.484;13680;-0.017742;0.52177;4.2298;8.5693
76.783;13672;-0.017336;0.51748;4.2259;8.5759
77.089;13678;-0.017535;0.51475;4.2338;8.5688
77.386;13680;-0.017524;0.50235;4.2401;8.5758
77.686;13680;-0.017581;0.50803;4.2417;8.5775
77.989;13680;-0.017776;0.51297;4.2376;8.578
78.29;13680;-0.017404;0.5052;4.2279;8.5781
78.59;13680;-0.017431;0.49902;4.2342;8.5781
78.893;13680;-0.017498;0.50192;4.2226;8.5693
79.205;13680;-0.017515;0.50376;4.2197;8.576
79.507;13680;-0.017158;0.51028;4.2234;8.5688
79.827;13368;-0.01719;0.5131;4.2243;8.5759
80.168;13609;-0.017383;0.50758;4.2245;8.5776
80.516;13664;-0.017738;0.51165;4.2291;8.5689
80.82;13676;-0.017393;0.51387;4.2346;8.5758
81.124;13679;-0.017428;0.51524;4.2359;8.5687
81.439;13369;-0.017498;0.5036;4.2362;8.567
81.741;13295;-0.017815;0.51019;4.2319;8.5754
82.044;13592;-0.017232;0.5048;4.222;8.5774
82.355;13348;-0.017329;0.50553;4.224;8.578
82.655;13290;-0.017532;0.50732;4.2157;8.5781
82.963;13592;-0.01704;0.51394;4.2224;8.5781
83.272;13666;-0.017221;0.5043;4.2241;8.5781
83.579;13677;-0.017567;0.50521;4.2245;8.5781
83.912;13364;-0.017469;0.50581;4.2336;8.5691
84.226;13604;-0.017386;0.50754;4.2357;8.576
84.53;13661;-0.017306;0.50586;4.2362;8.5776
84.832;13367;-0.017287;0.5116;4.2363;8.578
85.141;13604;-0.01704;0.51661;4.2407;8.5781
85.45;13669;-0.017221;0.51557;4.2374;8.5781
85.755;13685;-0.017265;0.51221;4.2278;8.5781
86.062;13689;-0.017095;0.51559;4.221;8.5781
86.364;14749;-0.022103;0.55428;4.6067;9.3794
86.664;15402;-0.022206;0.61341;4.7113;9.5783
86.965;15581;-0.022231;0.63012;4.7418;9.628
87.271;15625;-0.021997;0.64749;4.7539;9.6405
87.572;15636;-0.02284;0.65005;4.7568;9.6435
87.873;15234;-0.022389;0.66113;4.7532;9.6443
88.176;15547;-0.022458;0.67213;4.7611;9.6445
88.475;15624;-0.023134;0.68703;4.7586;9.6445
88.776;15636;-0.022703;0.68014;4.758;9.6445
89.089;15647;-0.022958;0.67297;4.7579;9.6445
89.389;15649;-0.0229;0.69702;4.7534;9.6445
89.69;15642;-0.022765;0.68637;4.7435;9.6445
89.991;15648;-0.023091;0.70678;4.7455;9.6445
90.292;15650;-0.022692;0.70735;4.7503;9.6445
90.593;15650;-0.022833;0.68608;4.7515;9.6445
90.891;15650;-0.022689;0.69975;4.7519;9.6445
91.189;15643;-0.022473;0.69756;4.7563;9.6445
91.479;15239;-0.023073;0.68167;4.7618;9.6445
91.769;15151;-0.022989;0.66635;4.7675;9.6445
92.06;15522;-0.022729;0.67119;4.7603;9.6445
92.355;15618;-0.023201;0.68765;4.7628;9.6445
92.641;15642;-0.022845;0.69254;4.7591;9.6445
92.932;15253;-0.023288;0.68641;4.7494;9.6445
93.227;15139;-0.023222;0.70388;4.7513;9.6445
93.516;15518;-0.023443;0.70286;4.7474;9.6445
93.805;15616;-0.022489;0.71939;4.7421;9.6445
94.099;15641;-0.022303;0.69;4.7538;9.6445
94.389;15648;-0.02297;0.70069;4.7611;9.6445
94.679;15255;-0.022903;0.6982;4.7543;9.6445
94.973;15154;-0.022826;0.68727;4.7613;9.6445
95.273;15129;-0.022987;0.6938;4.7631;9.6445
95.563;15516;-0.022729;0.68459;4.7679;9.6445
95.853;15616;-0.02302;0.69725;4.7604;9.6358
96.14;15641;-0.023035;0.69603;4.7628;9.6423
96.433;15648;-0.023218;0.68859;4.7547;9.644
96.724;15649;-0.022788;0.6932;4.7483;9.6444
97.011;15665;-0.023094;0.68951;4.751;9.6532
97.311;16089;-0.023533;0.7087;4.9319;9.9982
97.606;16209;-0.023882;0.72193;4.9944;10.119
97.898;16701;-0.023434;0.73414;5.0189;10.158
98.189;16365;-0.023379;0.73523;5.0252;10.168
98.478;16280;-0.023721;0.72668;5.0311;10.171
98.765;16258;-0.023928;0.7331;5.0283;10.172
99.055;16237;-0.024101;0.74649;5.0363;10.172
99.347;16232;-0.024085;0.76954;5.0253;10.172
99.633;16245;-0.024022;0.7656;5.0268;10.163
99.921;16249;-0.023649;0.75254;5.0229;10.17
100.21;16250;-0.023672;0.74692;5.0175;10.171
100.5;16250;-0.023737;0.74596;5.0205;10.172
100.79;16250;-0.023873;0.74535;5.0169;10.172
101.09;16198;-0.023728;0.75573;5.0203;10.172
101.38;16237;-0.023513;0.75283;5.0256;10.172
101.68;16247;-0.023518;0.75767;5.0313;10.172
101.97;16249;-0.024117;0.74468;5.0371;10.172
102.33;16250;-0.023838;0.75053;5.0295;10.172
102.62;16250;-0.024612;0.74167;5.0235;10.172
102.91;16712;-0.02356;0.74929;5.0264;10.172
103.21;16366;-0.023949;0.76352;5.0227;10.172
103.51;16279;-0.023449;0.76441;5.0174;10.172
103.81;16257;-0.024102;0.77847;5.0117;10.172
104.09;16252;-0.023967;0.75937;5.019;10.172
104.39;16713;-0.023693;0.74711;5.0208;10.172
104.68;16829;-0.023921;0.75657;5.0213;10.163
104.97;16397;-0.024159;0.77336;5.0214;10.161
105.26;16750;-0.02398;0.75857;5.0258;10.169
105.56;16377;-0.024353;0.72936;5.027;10.171
105.85;16282;-0.023792;0.73089;5.0272;10.172
106.14;16258;-0.023887;0.73317;5.023;10.163
106.44;16252;-0.024152;0.73464;5.0175;10.17
106.8;16751;-0.024533;0.77019;5.016;10.171
107.09;16378;-0.023958;0.74741;5.0201;10.172
107.38;16283;-0.024346;0.74759;5.056;10.242
107.67;16258;-0.024685;0.74771;5.1439;10.417
107.97;17213;-0.030432;0.78627;5.2404;10.61
108.26;17471;-0.032192;0.79728;5.265;10.659
108.56;17035;-0.032288;0.82195;5.2801;10.672
108.86;16926;-0.032372;0.83333;5.2795;10.675
109.15;17399;-0.031677;0.80971;5.2793;10.676
109.44;17519;-0.03162;0.81213;5.275;10.676
109.74;17535;-0.031665;0.81504;5.2826;10.676
110.04;17554;-0.031736;0.81686;5.2713;10.676
110.33;17060;-0.031219;0.82062;5.2685;10.676
110.63;17421;-0.031385;0.81627;5.2634;10.676
110.92;17509;-0.031901;0.82549;5.2709;10.676
111.21;17532;-0.032453;0.83409;5.2728;10.667
111.51;17052;-0.031755;0.86504;5.2689;10.674
111.81;17431;-0.032177;0.86165;5.2723;10.675
112.11;17528;-0.032044;0.83254;5.2775;10.676
112.47;17026;-0.032513;0.85927;5.2789;10.676
112.77;17425;-0.032369;0.84058;5.2836;10.676
113.07;17025;-0.031974;0.8543;5.276;10.676
113.36;16925;-0.031874;0.85886;5.2654;10.676
113.66;16884;-0.031489;0.86178;5.267;10.685
113.96;16888;-0.031872;0.86093;5.2586;10.678
114.24;17387;-0.032324;0.83538;5.2653;10.676
114.54;17016;-0.032022;0.83097;5.2757;10.676
114.83;17407;-0.03123;0.82156;5.2697;10.676
115.13;17019;-0.031327;0.83307;5.2681;10.676
115.43;17423;-0.031949;0.83619;5.2765;10.676
115.72;17526;-0.032047;0.86244;5.2786;10.676
116.02;17052;-0.032012;0.86268;5.2835;10.676
116.31;16931;-0.031047;0.86818;5.2847;10.676
116.61;17400;-0.031937;0.87296;5.2719;10.676
116.9;17520;-0.031565;0.85722;5.2731;10.676
117.2;17034;-0.031591;0.84737;5.2777;10.685
117.5;17428;-0.031718;0.84517;5.2701;10.678
117.79;17027;-0.031451;0.84912;5.2639;10.676
118.08;17439;-0.032277;0.86354;5.2754;10.676
118.38;17530;-0.032249;0.86876;5.2783;10.676
118.67;17552;-0.031884;0.87067;5.2747;10.685
118.98;17040;-0.031791;0.85024;5.2781;10.678
119.27;17429;-0.032485;0.86571;5.279;10.676
119.56;17527;-0.031825;0.88469;5.2836;10.676
119.86;17052;-0.031955;0.87806;5.276;10.676
120.16;17433;-0.031689;0.88325;5.2785;10.676
120.53;17549;-0.031682;0.87315;5.2791;10.676
120.82;17572;-0.031441;0.90031;5.2749;10.676
121.13;17563;-0.031861;0.87815;5.2738;10.676
121.43;17561;-0.031544;0.85877;5.2691;10.676
121.73;17575;-0.031946;0.8496;5.2724;10.676
122.04;17058;-0.031745;0.84515;5.2643;10.676
122.34;17451;-0.031937;0.81372;5.2712;10.676
122.64;17533;-0.032463;0.82674;5.2773;10.676
122.94;17050;-0.031995;0.84724;5.2744;10.676
123.25;16929;-0.032059;0.85189;5.2781;10.676
123.56;16900;-0.032015;0.86434;5.2746;10.676
123.86;17957;-0.035424;0.90978;5.4759;11.098
124.16;18208;-0.035617;0.90982;5.5265;11.195
124.46;18284;-0.034946;0.94201;5.5301;11.219
124.76;18304;-0.034957;0.97345;5.531;11.225
125.07;17743;-0.034839;0.95067;5.5444;11.226
125.37;18169;-0.03511;0.93938;5.5433;11.226
125.68;17711;-0.035418;0.93641;5.5431;11.227
125.98;18162;-0.035435;0.96454;5.5474;11.227
126.29;18259;-0.034534;0.94102;5.5529;11.227
126.6;18282;-0.033525;0.94289;5.5543;11.235
126.9;18288;-0.033641;0.98205;5.559;11.229
127.21;17754;-0.034154;0.96417;5.5513;11.227
127.53;18177;-0.03361;0.94303;5.545;11.227
127.84;18277;-0.033965;0.94549;5.5479;11.235
128.14;17752;-0.034232;0.93473;5.553;11.229
128.45;17607;-0.035204;0.93624;5.541;11.218
128.76;17572;-0.03502;0.93581;5.5336;11.225
129.07;18131;-0.034853;0.94107;5.5407;11.226
129.37;17701;-0.034271;0.92381;5.538;11.226
129.68;17595;-0.033945;0.90751;5.5418;11.227
129.99;18119;-0.033081;0.90842;5.5515;11.227
130.29;18263;-0.033713;0.91306;5.5451;11.227
130.59;18298;-0.033027;0.95662;5.5479;11.227
130.91;18307;-0.033461;0.95527;5.5486;11.227
131.21;18309;-0.032904;0.94632;5.5532;11.227
131.51;18295;-0.033849;0.95841;5.5499;11.235
131.82;18306;-0.032759;0.94143;5.5403;11.229
132.13;18309;-0.0337;0.95979;5.5379;11.227
132.44;17760;-0.034167;0.96408;5.5505;11.227
132.74;18174;-0.034402;0.96809;5.5404;11.227
133.04;18276;-0.033799;0.92432;5.5379;11.227
133.36;17749;-0.034072;0.91601;5.5462;11.227
133.66;18170;-0.033657;0.95707;5.5482;11.235
133.96;18275;-0.033314;0.96371;5.5443;11.229
134.27;18301;-0.033409;0.93234;5.5521;11.227
134.57;18308;-0.033131;0.90209;5.5541;11.227
134.88;18309;-0.033425;0.92853;5.5501;11.227
135.18;18310;-0.034158;0.91334;5.558;11.235
135.49;18310;-0.03422;0.92294;5.5555;11.229
135.79;18310;-0.034114;0.918;5.5549;11.236
136.1;17761;-0.033727;0.9231;5.5547;11.229
136.41;17624;-0.034115;0.92356;5.5503;11.227
136.71;18139;-0.034269;0.93873;5.5404;11.227
137.01;17719;-0.034548;0.92652;5.5467;11.235
137.32;18167;-0.033283;0.90899;5.5394;11.22
137.63;18275;-0.0331;0.9175;5.5377;11.225
137.93;18301;-0.033236;0.91324;5.5505;11.235
138.24;18308;-0.034231;0.90249;5.5536;11.229
138.54;18309;-0.033997;0.94757;5.5544;11.227
138.85;18310;-0.033939;0.95104;5.5546;11.227
139.16;18310;-0.034166;0.96419;5.5547;11.227
139.46;18310;-0.033741;0.96814;5.5591;11.227
139.76;18310;-0.036653;0.9912;5.6796;11.518
140.07;18928;-0.037668;1.0492;5.8505;11.873
140.37;19058;-0.037557;1.0414;5.9013;11.96
140.66;19733;-0.037766;1.0682;5.905;11.981
140.95;19264;-0.037821;1.1049;5.9059;11.986
141.24;19142;-0.037955;1.1167;5.9105;11.988
141.52;19133;-0.037574;1.107;5.9074;11.988
141.81;19131;-0.037179;1.0642;5.9109;11.988
142.09;19753;-0.03672;1.067;5.9205;11.988
142.38;19291;-0.037551;1.0727;5.923;11.988
142.67;19149;-0.037944;1.054;5.9236;11.988
142.96;19113;-0.036917;1.0999;5.9194;11.988
143.25;19103;-0.03689;1.0765;5.9096;11.988
143.53;19744;-0.037119;1.11;5.9158;11.988
143.81;19268;-0.036706;1.1053;5.9087;11.988
144.11;19142;-0.037434;1.1076;5.9113;11.988
144.41;19786;-0.036838;1.0753;5.9119;11.988
144.71;19274;-0.036869;1.086;5.9164;11.988
145.06;19138;-0.037815;1.0981;5.9222;11.988
145.35;19110;-0.037478;1.0899;5.9104;11.988
145.64;19751;-0.037211;1.1218;5.9073;11.988
145.93;19268;-0.037499;1.1272;5.9109;11.988
146.22;19166;-0.037099;1.0834;5.9161;11.988
146.51;19117;-0.037533;1.1151;5.9175;11.988
146.8;19104;-0.037464;1.1073;5.9178;11.988
147.08;19768;-0.037328;1.1114;5.9179;11.988
147.37;19292;-0.037352;1.0888;5.9136;11.988
147.66;19149;-0.036822;1.076;5.9168;11.988
147.95;19757;-0.03728;1.0797;5.9177;11.988
148.24;19291;-0.037696;1.1177;5.9048;11.988
148.52;19815;-0.036856;1.1103;5.9102;11.988
148.81;19953;-0.037529;1.0882;5.9116;11.988
149.09;19346;-0.037286;1.138;5.9206;11.988
149.37;19828;-0.037753;1.122;5.923;11.988
149.66;19291;-0.037699;1.091;5.915;11.988
149.94;19150;-0.037211;1.1011;5.9215;11.988
150.24;19112;-0.037203;1.0848;5.9145;11.988
